Id,degree,pageranks,eigencentrality,betweenesscentrality
6269,10,0.000 ,0.039 ,0.000 
6414,115,0.001 ,0.302 ,24246.412 
6606,21,0.000 ,0.063 ,0.000 
6994,53,0.000 ,0.151 ,8925.875 
7813,39,0.000 ,0.130 ,0.000 
174,1,0.000 ,0.000 ,0.000 
74,69,0.000 ,0.000 ,0.000 
176,39,0.000 ,0.000 ,0.000 
177,19,0.000 ,0.000 ,0.000 
1733,81,0.000 ,0.104 ,4770.508 
1799,128,0.000 ,0.282 ,15242.445 
4646,28,0.000 ,0.086 ,0.000 
179,17,0.000 ,0.000 ,0.000 
180,54,0.000 ,0.000 ,0.000 
181,3,0.000 ,0.000 ,0.000 
166,93,0.000 ,0.000 ,0.000 
1935,46,0.000 ,0.154 ,10836.782 
5246,80,0.000 ,0.101 ,12753.152 
6305,243,0.000 ,0.195 ,41088.045 
6945,42,0.000 ,0.107 ,1809.743 
7695,42,0.000 ,0.084 ,1651.794 
8079,9,0.000 ,0.014 ,0.000 
8083,40,0.000 ,0.112 ,0.000 
8134,60,0.000 ,0.127 ,25.945 
8163,43,0.001 ,0.130 ,0.000 
8198,35,0.000 ,0.078 ,0.000 
185,4,0.000 ,0.000 ,0.000 
194,5,0.000 ,0.000 ,0.000 
187,37,0.000 ,0.000 ,0.000 
188,4,0.000 ,0.000 ,0.083 
2713,254,0.000 ,0.203 ,25419.196 
189,1,0.000 ,0.000 ,0.000 
196,1,0.000 ,0.000 ,0.000 
190,2,0.000 ,0.000 ,0.000 
197,11,0.000 ,0.000 ,0.000 
195,1,0.000 ,0.000 ,0.000 
198,1,0.000 ,0.000 ,0.000 
199,17,0.000 ,0.000 ,0.000 
2721,36,0.000 ,0.114 ,98.398 
191,13,0.000 ,0.000 ,0.000 
200,1,0.000 ,0.000 ,0.000 
201,21,0.000 ,0.000 ,0.000 
202,6,0.000 ,0.000 ,0.000 
203,31,0.000 ,0.000 ,0.000 
3835,84,0.000 ,0.123 ,7307.805 
205,12,0.000 ,0.000 ,0.000 
206,1,0.000 ,0.000 ,0.000 
207,1,0.000 ,0.000 ,0.000 
208,6,0.000 ,0.000 ,0.000 
209,10,0.000 ,0.000 ,0.000 
210,1,0.000 ,0.000 ,0.000 
125,29,0.000 ,0.000 ,0.000 
215,100,0.000 ,0.000 ,0.000 
2195,20,0.000 ,0.054 ,0.000 
2234,28,0.000 ,0.027 ,2715.506 
2242,14,0.000 ,0.034 ,2399.771 
2378,11,0.000 ,0.006 ,27.451 
2736,16,0.000 ,0.042 ,2379.129 
217,1,0.000 ,0.000 ,0.000 
221,10,0.000 ,0.000 ,0.000 
222,12,0.000 ,0.022 ,1988.339 
223,19,0.000 ,0.000 ,0.000 
1793,18,0.000 ,0.047 ,0.000 
225,1,0.000 ,0.000 ,0.000 
240,5,0.000 ,0.000 ,0.000 
242,2,0.000 ,0.000 ,0.000 
244,4,0.000 ,0.000 ,0.000 
245,3,0.000 ,0.000 ,0.000 
247,11,0.000 ,0.000 ,0.000 
231,50,0.000 ,0.000 ,0.000 
5263,126,0.000 ,0.156 ,23969.911 
233,1,0.000 ,0.000 ,0.000 
234,1,0.000 ,0.000 ,0.000 
235,2,0.000 ,0.000 ,0.000 
237,41,0.000 ,0.000 ,0.000 
2838,50,0.000 ,0.100 ,1208.080 
8121,53,0.001 ,0.129 ,0.000 
248,1,0.000 ,0.000 ,0.000 
238,3,0.000 ,0.000 ,0.000 
239,1,0.000 ,0.000 ,0.000 
169,3,0.000 ,0.000 ,0.000 
253,1,0.000 ,0.000 ,0.000 
254,25,0.000 ,0.000 ,0.000 
1287,6,0.000 ,0.007 ,0.000 
256,10,0.000 ,0.000 ,0.000 
260,6,0.000 ,0.000 ,0.000 
2770,26,0.000 ,0.055 ,11576.106 
5773,153,0.001 ,0.189 ,42477.209 
5828,74,0.000 ,0.240 ,0.000 
6840,14,0.000 ,0.039 ,0.000 
263,22,0.000 ,0.000 ,0.000 
3726,51,0.000 ,0.136 ,2277.388 
5222,52,0.000 ,0.117 ,9428.599 
264,1,0.000 ,0.000 ,0.000 
265,31,0.000 ,0.000 ,0.000 
827,32,0.000 ,0.159 ,311.562 
5083,64,0.000 ,0.165 ,0.000 
266,13,0.000 ,0.000 ,0.000 
267,1,0.000 ,0.000 ,0.000 
268,3,0.000 ,0.000 ,0.000 
269,30,0.000 ,0.000 ,0.000 
270,14,0.000 ,0.000 ,0.000 
4432,56,0.000 ,0.118 ,12410.569 
276,7,0.000 ,0.000 ,0.000 
277,2,0.000 ,0.000 ,0.000 
275,56,0.000 ,0.000 ,0.000 
2844,11,0.000 ,0.047 ,33.411 
241,8,0.000 ,0.000 ,0.000 
2785,96,0.001 ,0.276 ,14342.688 
283,2,0.000 ,0.000 ,0.000 
284,7,0.000 ,0.000 ,0.000 
287,1,0.000 ,0.000 ,0.000 
288,1,0.000 ,0.000 ,0.000 
289,1,0.000 ,0.000 ,0.000 
291,37,0.000 ,0.000 ,540.340 
2326,301,0.000 ,0.186 ,41037.558 
3455,121,0.000 ,0.152 ,9022.349 
4466,24,0.000 ,0.060 ,0.000 
4776,23,0.000 ,0.063 ,0.000 
294,1,0.000 ,0.000 ,0.000 
292,6,0.000 ,0.000 ,0.000 
293,3,0.000 ,0.000 ,0.000 
295,5,0.000 ,0.000 ,0.000 
296,10,0.000 ,0.000 ,0.000 
297,1,0.000 ,0.000 ,0.000 
4983,93,0.001 ,0.251 ,8646.732 
5793,2,0.000 ,0.006 ,0.000 
3724,141,0.000 ,0.154 ,10859.048 
4557,45,0.001 ,0.108 ,13414.597 
249,15,0.000 ,0.000 ,0.000 
303,3,0.000 ,0.000 ,0.000 
1833,15,0.000 ,0.012 ,4892.207 
903,6,0.000 ,0.005 ,141.073 
1277,25,0.000 ,0.030 ,0.000 
3191,116,0.000 ,0.143 ,14638.986 
4041,150,0.001 ,0.241 ,34581.921 
4138,124,0.001 ,0.234 ,31050.417 
5176,185,0.000 ,0.154 ,24021.205 
5182,73,0.000 ,0.158 ,6576.421 
5969,45,0.000 ,0.095 ,5217.483 
6029,39,0.000 ,0.100 ,87.040 
307,5,0.000 ,0.000 ,0.000 
320,7,0.000 ,0.000 ,0.000 
309,1,0.000 ,0.000 ,0.000 
2121,12,0.000 ,0.038 ,7.116 
3417,107,0.000 ,0.253 ,10895.085 
3664,47,0.000 ,0.154 ,2663.057 
4471,12,0.000 ,0.031 ,2322.816 
4482,45,0.000 ,0.118 ,731.982 
5239,50,0.000 ,0.167 ,189.421 
5753,51,0.000 ,0.117 ,591.725 
2425,9,0.000 ,0.009 ,0.000 
2605,114,0.000 ,0.192 ,13782.608 
2672,16,0.000 ,0.003 ,19.775 
2918,44,0.000 ,0.184 ,2415.869 
2940,186,0.001 ,0.214 ,99282.651 
3068,21,0.000 ,0.080 ,0.000 
3969,129,0.000 ,0.106 ,28441.005 
4534,73,0.000 ,0.163 ,9610.299 
4650,7,0.000 ,0.028 ,0.000 
6595,52,0.000 ,0.113 ,1141.760 
7833,58,0.000 ,0.160 ,7811.541 
312,227,0.000 ,0.000 ,0.000 
315,77,0.000 ,0.000 ,0.000 
316,3,0.000 ,0.000 ,0.000 
305,7,0.000 ,0.000 ,0.000 
318,3,0.000 ,0.000 ,0.000 
967,67,0.000 ,0.113 ,28406.459 
2592,73,0.000 ,0.201 ,4132.507 
2629,14,0.000 ,0.040 ,0.000 
3547,15,0.000 ,0.063 ,0.000 
3796,245,0.001 ,0.399 ,50324.204 
4527,53,0.000 ,0.128 ,4820.379 
4551,51,0.000 ,0.186 ,0.000 
4954,6,0.000 ,0.025 ,0.000 
5075,6,0.000 ,0.019 ,0.000 
6110,7,0.000 ,0.006 ,13.105 
6347,74,0.001 ,0.216 ,7067.617 
6570,36,0.000 ,0.098 ,198.380 
7910,58,0.001 ,0.132 ,5073.240 
8037,32,0.000 ,0.066 ,228.433 
329,6,0.000 ,0.000 ,0.000 
330,1,0.000 ,0.000 ,0.000 
323,1,0.000 ,0.000 ,0.000 
326,12,0.000 ,0.000 ,0.000 
331,4,0.000 ,0.000 ,0.000 
327,8,0.000 ,0.000 ,0.000 
251,8,0.000 ,0.000 ,0.000 
328,13,0.000 ,0.000 ,0.000 
333,2,0.000 ,0.000 ,0.000 
335,46,0.000 ,0.000 ,0.000 
5887,21,0.000 ,0.063 ,36.317 
7443,57,0.000 ,0.146 ,2599.832 
7497,30,0.000 ,0.100 ,0.000 
7688,14,0.000 ,0.036 ,0.000 
4403,9,0.000 ,0.028 ,0.000 
336,31,0.000 ,0.000 ,0.000 
6221,76,0.000 ,0.164 ,6579.040 
7450,34,0.000 ,0.115 ,0.000 
337,1,0.000 ,0.000 ,0.000 
340,30,0.000 ,0.000 ,0.000 
1266,10,0.000 ,0.016 ,0.000 
2163,12,0.000 ,0.020 ,2331.482 
2670,13,0.000 ,0.052 ,0.000 
342,2,0.000 ,0.000 ,0.000 
343,4,0.000 ,0.000 ,0.000 
344,3,0.000 ,0.000 ,0.000 
2501,26,0.000 ,0.089 ,0.000 
345,9,0.000 ,0.000 ,0.000 
2251,112,0.001 ,0.282 ,18739.357 
2416,90,0.000 ,0.180 ,5012.373 
3104,22,0.000 ,0.082 ,0.000 
3446,17,0.000 ,0.086 ,0.000 
3483,60,0.000 ,0.152 ,3298.168 
3971,18,0.000 ,0.021 ,338.375 
4822,9,0.000 ,0.031 ,0.000 
351,11,0.000 ,0.000 ,0.000 
355,1,0.000 ,0.000 ,0.000 
352,9,0.000 ,0.000 ,0.000 
353,6,0.000 ,0.000 ,0.000 
357,2,0.000 ,0.000 ,0.000 
193,21,0.000 ,0.000 ,0.000 
364,14,0.000 ,0.000 ,0.000 
365,8,0.000 ,0.000 ,0.000 
366,14,0.000 ,0.000 ,0.000 
369,1,0.000 ,0.000 ,0.000 
367,5,0.000 ,0.000 ,0.000 
6388,63,0.000 ,0.209 ,0.000 
7277,66,0.000 ,0.176 ,3212.813 
7422,35,0.000 ,0.141 ,0.000 
374,3,0.000 ,0.000 ,0.000 
375,1,0.000 ,0.000 ,0.000 
376,37,0.000 ,0.000 ,0.000 
386,3,0.000 ,0.000 ,0.000 
381,2,0.000 ,0.000 ,0.000 
382,1,0.000 ,0.000 ,0.000 
387,11,0.000 ,0.000 ,0.000 
101,16,0.000 ,0.000 ,0.000 
383,45,0.000 ,0.000 ,0.000 
2674,170,0.000 ,0.268 ,19384.048 
384,1,0.000 ,0.000 ,0.000 
393,1,0.000 ,0.000 ,0.000 
395,42,0.000 ,0.000 ,0.000 
4175,62,0.001 ,0.118 ,18817.863 
4341,39,0.000 ,0.108 ,201.799 
5199,88,0.000 ,0.238 ,8429.380 
6904,2,0.000 ,0.000 ,0.000 
6976,102,0.000 ,0.177 ,6875.451 
7512,29,0.000 ,0.081 ,0.000 
7890,74,0.001 ,0.192 ,0.000 
397,1,0.000 ,0.000 ,0.000 
398,7,0.000 ,0.000 ,0.000 
6890,10,0.000 ,0.032 ,0.000 
399,6,0.000 ,0.000 ,0.000 
400,12,0.000 ,0.000 ,0.000 
401,1,0.000 ,0.000 ,0.000 
404,5,0.000 ,0.000 ,0.000 
2433,81,0.001 ,0.270 ,12611.936 
2617,64,0.000 ,0.108 ,2424.871 
3130,66,0.001 ,0.210 ,0.000 
4846,102,0.000 ,0.210 ,12265.068 
4980,64,0.000 ,0.168 ,4020.089 
5559,29,0.000 ,0.076 ,0.000 
5568,44,0.000 ,0.144 ,0.000 
5817,138,0.000 ,0.228 ,33705.169 
7306,18,0.000 ,0.031 ,0.000 
408,1,0.000 ,0.000 ,0.000 
409,2,0.000 ,0.000 ,0.000 
410,6,0.000 ,0.000 ,0.000 
411,1,0.000 ,0.000 ,0.000 
413,1,0.000 ,0.000 ,0.000 
414,3,0.000 ,0.000 ,0.000 
416,2,0.000 ,0.000 ,0.000 
418,1,0.000 ,0.000 ,0.000 
423,7,0.000 ,0.000 ,0.000 
424,6,0.000 ,0.000 ,0.000 
2231,129,0.000 ,0.222 ,21760.693 
2880,48,0.000 ,0.124 ,16503.308 
5384,37,0.000 ,0.121 ,5990.068 
5487,56,0.000 ,0.074 ,8137.684 
5811,137,0.000 ,0.216 ,21792.407 
5835,31,0.000 ,0.102 ,0.000 
6241,104,0.000 ,0.070 ,7774.005 
6255,37,0.000 ,0.115 ,0.000 
6323,75,0.000 ,0.108 ,7928.042 
6424,43,0.000 ,0.105 ,4808.349 
6447,26,0.000 ,0.045 ,3664.702 
6613,52,0.000 ,0.165 ,3871.861 
6803,26,0.000 ,0.092 ,0.000 
6809,17,0.000 ,0.016 ,4660.416 
6813,7,0.000 ,0.017 ,26.475 
6982,18,0.000 ,0.075 ,0.000 
7131,92,0.001 ,0.155 ,30854.441 
7351,59,0.000 ,0.193 ,2386.651 
7707,47,0.000 ,0.125 ,0.000 
426,41,0.000 ,0.000 ,0.000 
430,5,0.000 ,0.000 ,0.000 
618,13,0.000 ,0.004 ,244.037 
4653,224,0.001 ,0.320 ,67282.074 
5466,39,0.000 ,0.142 ,5168.978 
5693,61,0.001 ,0.196 ,0.000 
434,6,0.000 ,0.000 ,0.000 
436,1,0.000 ,0.000 ,0.000 
437,1,0.000 ,0.000 ,0.000 
438,1,0.000 ,0.000 ,0.000 
412,21,0.000 ,0.000 ,0.000 
441,1,0.000 ,0.000 ,0.000 
443,1,0.000 ,0.000 ,0.000 
7992,44,0.000 ,0.143 ,0.000 
444,2,0.000 ,0.000 ,0.000 
451,1,0.000 ,0.000 ,0.000 
448,1,0.000 ,0.000 ,0.000 
449,9,0.000 ,0.000 ,0.000 
3548,35,0.000 ,0.144 ,0.000 
4402,49,0.001 ,0.146 ,0.000 
446,1,0.000 ,0.000 ,0.000 
450,1,0.000 ,0.000 ,0.000 
211,2,0.000 ,0.000 ,0.000 
453,1,0.000 ,0.000 ,0.000 
454,9,0.000 ,0.000 ,0.000 
455,4,0.000 ,0.000 ,0.000 
456,5,0.000 ,0.000 ,0.000 
457,732,0.000 ,0.000 ,0.000 
1600,18,0.000 ,0.029 ,0.000 
2277,26,0.000 ,0.048 ,5656.411 
2818,12,0.000 ,0.036 ,1.250 
2996,25,0.000 ,0.094 ,0.000 
3200,43,0.000 ,0.121 ,4167.386 
3324,28,0.000 ,0.101 ,0.000 
3409,10,0.000 ,0.043 ,23.511 
3849,13,0.000 ,0.052 ,0.000 
3911,9,0.000 ,0.027 ,25.766 
3922,36,0.000 ,0.105 ,1564.746 
4173,28,0.000 ,0.098 ,0.000 
4315,88,0.000 ,0.170 ,12555.356 
4488,87,0.000 ,0.112 ,13207.822 
4507,47,0.000 ,0.114 ,7551.164 
4621,8,0.000 ,0.030 ,0.000 
4797,69,0.000 ,0.181 ,0.000 
4824,149,0.000 ,0.156 ,35048.263 
4831,16,0.000 ,0.041 ,0.000 
4879,45,0.000 ,0.031 ,3613.473 
4899,213,0.000 ,0.164 ,14522.895 
4986,44,0.000 ,0.152 ,2366.949 
5012,63,0.000 ,0.145 ,3540.751 
5045,9,0.000 ,0.034 ,0.000 
5121,52,0.000 ,0.145 ,4801.175 
5148,58,0.000 ,0.196 ,0.000 
5204,71,0.001 ,0.203 ,0.000 
5285,54,0.000 ,0.117 ,9736.062 
5289,54,0.000 ,0.149 ,7274.634 
5305,33,0.000 ,0.098 ,0.000 
5513,17,0.000 ,0.044 ,0.000 
5623,17,0.000 ,0.040 ,4416.368 
5631,4,0.000 ,0.001 ,0.000 
5638,38,0.000 ,0.154 ,0.000 
5663,8,0.000 ,0.019 ,0.000 
5705,26,0.000 ,0.037 ,2505.768 
5757,15,0.000 ,0.042 ,38.669 
5776,55,0.000 ,0.154 ,2379.340 
5792,3,0.000 ,0.003 ,0.000 
5801,14,0.000 ,0.027 ,2348.347 
5809,29,0.000 ,0.035 ,1208.112 
5830,8,0.000 ,0.029 ,0.000 
5832,5,0.000 ,0.004 ,0.000 
5850,20,0.000 ,0.048 ,0.000 
5891,58,0.000 ,0.156 ,0.000 
5931,5,0.000 ,0.019 ,0.000 
5932,73,0.000 ,0.159 ,2422.754 
5973,30,0.000 ,0.091 ,0.000 
5991,18,0.000 ,0.053 ,0.000 
6009,10,0.000 ,0.034 ,0.000 
6010,3,0.000 ,0.010 ,0.000 
6021,12,0.000 ,0.025 ,0.000 
6032,143,0.000 ,0.193 ,41122.090 
6106,4,0.000 ,0.021 ,0.000 
6149,3,0.000 ,0.004 ,0.000 
6161,22,0.000 ,0.040 ,0.000 
6218,103,0.000 ,0.143 ,15951.831 
6243,78,0.000 ,0.133 ,8343.176 
6261,13,0.000 ,0.041 ,0.000 
6270,128,0.000 ,0.151 ,14208.468 
6302,17,0.000 ,0.042 ,0.000 
6334,47,0.001 ,0.121 ,14662.797 
6409,20,0.000 ,0.059 ,0.000 
6422,73,0.000 ,0.192 ,20052.668 
6474,27,0.000 ,0.078 ,39.286 
6491,14,0.000 ,0.017 ,2337.568 
6554,37,0.000 ,0.113 ,0.000 
6571,17,0.000 ,0.040 ,0.000 
6594,37,0.000 ,0.115 ,0.000 
6632,37,0.000 ,0.102 ,0.000 
6663,15,0.000 ,0.062 ,0.000 
6668,6,0.000 ,0.019 ,0.000 
6685,6,0.000 ,0.012 ,0.000 
6686,11,0.000 ,0.032 ,0.000 
6783,46,0.000 ,0.135 ,358.575 
6873,38,0.000 ,0.118 ,0.000 
6897,45,0.000 ,0.158 ,0.000 
6907,255,0.001 ,0.176 ,50360.441 
7034,1,0.000 ,0.000 ,0.000 
7073,41,0.000 ,0.107 ,0.000 
7237,66,0.000 ,0.160 ,2813.841 
7238,51,0.000 ,0.086 ,11426.345 
7389,32,0.000 ,0.068 ,5790.561 
7491,11,0.000 ,0.032 ,0.000 
7529,42,0.000 ,0.107 ,0.000 
7561,51,0.000 ,0.122 ,0.000 
7791,23,0.000 ,0.032 ,2237.237 
7835,44,0.000 ,0.120 ,9501.782 
7860,42,0.001 ,0.124 ,7078.387 
7946,36,0.000 ,0.084 ,0.000 
7957,1,0.000 ,0.000 ,0.000 
7965,34,0.000 ,0.097 ,0.000 
7979,48,0.000 ,0.124 ,0.000 
8044,32,0.000 ,0.090 ,0.000 
8050,15,0.000 ,0.005 ,115.594 
8209,37,0.000 ,0.089 ,0.000 
8219,42,0.000 ,0.088 ,0.000 
8224,48,0.000 ,0.102 ,0.000 
8226,9,0.000 ,0.012 ,0.000 
8249,39,0.000 ,0.082 ,0.000 
458,4,0.000 ,0.000 ,0.000 
460,3,0.000 ,0.000 ,0.000 
461,4,0.000 ,0.000 ,0.000 
462,4,0.000 ,0.000 ,0.000 
463,6,0.000 ,0.000 ,0.000 
3939,6,0.000 ,0.038 ,0.000 
3942,12,0.000 ,0.039 ,0.000 
467,12,0.000 ,0.000 ,0.000 
468,1,0.000 ,0.000 ,0.000 
164,8,0.000 ,0.000 ,0.000 
472,1,0.000 ,0.000 ,0.000 
476,1,0.000 ,0.000 ,0.000 
479,8,0.000 ,0.000 ,0.000 
480,1,0.000 ,0.000 ,0.000 
481,1,0.000 ,0.000 ,0.000 
486,1,0.000 ,0.000 ,0.000 
473,1,0.000 ,0.000 ,0.000 
489,5,0.000 ,0.000 ,0.000 
490,1,0.000 ,0.000 ,0.000 
492,1,0.000 ,0.000 ,0.000 
493,3,0.000 ,0.000 ,0.000 
494,3,0.000 ,0.000 ,0.000 
497,2,0.000 ,0.000 ,0.000 
498,2,0.000 ,0.000 ,0.000 
499,14,0.000 ,0.000 ,0.000 
501,10,0.000 ,0.000 ,0.000 
502,4,0.000 ,0.000 ,0.000 
504,1,0.000 ,0.000 ,0.000 
507,1,0.000 ,0.000 ,0.000 
513,4,0.000 ,0.000 ,0.000 
511,3,0.000 ,0.000 ,0.000 
509,1,0.000 ,0.000 ,0.000 
516,1,0.000 ,0.000 ,0.000 
519,1,0.000 ,0.000 ,0.000 
520,1,0.000 ,0.000 ,0.000 
525,7,0.000 ,0.029 ,1982.568 
521,5,0.000 ,0.000 ,0.000 
522,1,0.000 ,0.000 ,0.000 
523,1,0.000 ,0.000 ,0.000 
445,4,0.000 ,0.000 ,0.000 
527,1,0.000 ,0.000 ,0.000 
528,1,0.000 ,0.000 ,0.000 
531,1,0.000 ,0.000 ,0.000 
530,7,0.000 ,0.000 ,0.000 
529,1,0.000 ,0.000 ,0.000 
534,4,0.000 ,0.000 ,0.000 
536,5,0.000 ,0.000 ,0.000 
539,2,0.000 ,0.000 ,0.000 
540,1,0.000 ,0.000 ,0.000 
541,3,0.000 ,0.000 ,0.000 
542,7,0.000 ,0.000 ,0.000 
543,1,0.000 ,0.000 ,0.000 
544,2,0.000 ,0.000 ,0.000 
7646,39,0.000 ,0.107 ,0.000 
546,142,0.000 ,0.000 ,0.000 
3811,12,0.000 ,0.060 ,0.000 
4199,35,0.000 ,0.075 ,11456.668 
5298,12,0.000 ,0.025 ,0.000 
5807,55,0.000 ,0.131 ,12423.381 
6421,30,0.000 ,0.029 ,2755.768 
6590,9,0.000 ,0.021 ,0.000 
551,1,0.000 ,0.000 ,0.000 
218,2,0.000 ,0.000 ,0.000 
547,1,0.000 ,0.000 ,0.000 
548,1,0.000 ,0.000 ,0.000 
550,1,0.000 ,0.000 ,0.000 
552,2,0.000 ,0.000 ,0.000 
553,22,0.000 ,0.000 ,0.000 
554,9,0.000 ,0.001 ,123.990 
555,3,0.000 ,0.000 ,0.000 
556,121,0.000 ,0.000 ,0.000 
557,1,0.000 ,0.000 ,0.000 
558,1,0.000 ,0.000 ,0.000 
561,4,0.000 ,0.000 ,0.000 
562,1,0.000 ,0.000 ,0.000 
563,1,0.000 ,0.000 ,0.000 
565,8,0.000 ,0.008 ,7135.335 
568,1,0.000 ,0.000 ,0.000 
569,1,0.000 ,0.000 ,0.000 
570,4,0.000 ,0.000 ,0.000 
571,1,0.000 ,0.000 ,0.000 
572,5,0.000 ,0.000 ,0.000 
573,1,0.000 ,0.000 ,0.000 
574,5,0.000 ,0.000 ,0.000 
576,1,0.000 ,0.000 ,0.000 
577,1,0.000 ,0.000 ,0.000 
578,1,0.000 ,0.000 ,0.000 
580,30,0.000 ,0.000 ,0.000 
2258,145,0.000 ,0.171 ,15487.678 
5103,175,0.000 ,0.106 ,19323.169 
5500,25,0.000 ,0.067 ,2400.172 
583,26,0.000 ,0.000 ,0.000 
582,34,0.000 ,0.000 ,0.000 
4562,14,0.000 ,0.059 ,0.000 
4605,12,0.000 ,0.052 ,0.000 
4728,14,0.000 ,0.030 ,0.000 
585,3,0.000 ,0.000 ,0.000 
588,22,0.000 ,0.000 ,0.000 
591,2,0.000 ,0.000 ,0.000 
595,2,0.000 ,0.000 ,0.000 
593,1,0.000 ,0.000 ,0.000 
596,1,0.000 ,0.000 ,0.000 
594,1,0.000 ,0.000 ,0.000 
597,2,0.000 ,0.000 ,0.000 
598,1,0.000 ,0.000 ,0.000 
599,1,0.000 ,0.000 ,0.000 
6892,13,0.000 ,0.036 ,0.000 
7912,39,0.000 ,0.115 ,0.000 
602,1,0.000 ,0.000 ,0.000 
605,1,0.000 ,0.000 ,0.000 
610,1,0.000 ,0.000 ,0.000 
612,1,0.000 ,0.000 ,0.000 
614,10,0.000 ,0.000 ,0.000 
615,35,0.000 ,0.000 ,0.000 
495,6,0.000 ,0.000 ,0.000 
620,14,0.000 ,0.000 ,0.000 
8289,4,0.000 ,0.004 ,0.000 
621,1,0.000 ,0.000 ,0.000 
625,3,0.000 ,0.000 ,0.000 
632,1,0.000 ,0.000 ,0.000 
5469,3,0.000 ,0.004 ,0.000 
634,150,0.000 ,0.000 ,0.000 
1403,70,0.000 ,0.196 ,11466.816 
3554,44,0.000 ,0.078 ,1416.457 
4323,48,0.000 ,0.169 ,0.000 
5539,34,0.000 ,0.112 ,0.000 
6148,60,0.001 ,0.120 ,0.000 
646,17,0.000 ,0.000 ,0.000 
635,66,0.000 ,0.000 ,0.000 
638,1,0.000 ,0.000 ,0.000 
640,4,0.000 ,0.000 ,0.000 
641,2,0.000 ,0.000 ,0.000 
642,3,0.000 ,0.000 ,0.000 
648,2,0.000 ,0.000 ,0.000 
649,40,0.000 ,0.000 ,0.000 
3082,8,0.000 ,0.025 ,0.000 
3256,24,0.000 ,0.027 ,119.566 
651,2,0.000 ,0.000 ,0.000 
655,1,0.000 ,0.000 ,0.000 
652,2,0.000 ,0.000 ,0.000 
653,2,0.000 ,0.000 ,0.000 
654,1,0.000 ,0.000 ,0.000 
661,2,0.000 ,0.000 ,0.000 
662,2,0.000 ,0.000 ,0.000 
1961,23,0.000 ,0.058 ,2602.375 
2223,44,0.000 ,0.076 ,8992.056 
4480,40,0.000 ,0.112 ,0.000 
666,2,0.000 ,0.000 ,0.000 
639,31,0.000 ,0.000 ,0.000 
669,1,0.000 ,0.000 ,0.000 
672,1,0.000 ,0.000 ,0.000 
4049,11,0.000 ,0.051 ,0.000 
676,1,0.000 ,0.000 ,0.000 
678,1,0.000 ,0.000 ,0.000 
683,1,0.000 ,0.000 ,0.000 
688,5,0.000 ,0.000 ,0.000 
689,47,0.000 ,0.000 ,0.000 
690,3,0.000 ,0.000 ,0.000 
692,3,0.000 ,0.000 ,0.000 
693,1,0.000 ,0.000 ,0.000 
695,118,0.000 ,0.000 ,0.000 
4639,6,0.000 ,0.015 ,0.000 
699,8,0.000 ,0.000 ,0.000 
701,4,0.000 ,0.000 ,0.000 
703,1,0.000 ,0.000 ,0.000 
1819,8,0.000 ,0.036 ,0.000 
708,51,0.000 ,0.000 ,0.000 
2993,36,0.000 ,0.110 ,4727.105 
709,1,0.000 ,0.000 ,0.000 
3671,6,0.000 ,0.030 ,0.000 
711,1,0.000 ,0.000 ,0.000 
712,19,0.000 ,0.000 ,0.000 
713,4,0.000 ,0.000 ,0.000 
716,1,0.000 ,0.000 ,0.000 
718,1,0.000 ,0.000 ,0.000 
3808,11,0.000 ,0.040 ,0.000 
720,1,0.000 ,0.000 ,0.000 
721,1,0.000 ,0.000 ,0.000 
2571,17,0.000 ,0.053 ,0.000 
2591,14,0.000 ,0.041 ,0.000 
2607,14,0.000 ,0.048 ,1.657 
2647,29,0.000 ,0.066 ,652.925 
2797,20,0.000 ,0.068 ,0.000 
2821,13,0.000 ,0.048 ,0.000 
2825,21,0.000 ,0.108 ,0.000 
2856,76,0.000 ,0.210 ,5355.739 
2902,27,0.000 ,0.142 ,0.000 
3255,11,0.000 ,0.029 ,106.390 
3609,18,0.000 ,0.105 ,0.000 
5326,16,0.000 ,0.046 ,0.000 
6714,146,0.000 ,0.162 ,28429.007 
724,4,0.000 ,0.000 ,0.000 
726,2,0.000 ,0.000 ,0.000 
727,32,0.000 ,0.000 ,0.000 
728,5,0.000 ,0.000 ,0.000 
729,1,0.000 ,0.000 ,0.000 
731,1,0.000 ,0.000 ,0.000 
732,4,0.000 ,0.000 ,0.000 
1823,83,0.000 ,0.110 ,14693.379 
1865,23,0.000 ,0.074 ,6396.972 
3842,50,0.000 ,0.154 ,2411.215 
4298,52,0.000 ,0.174 ,1301.567 
5064,23,0.000 ,0.051 ,11933.227 
5772,34,0.000 ,0.081 ,2242.816 
6047,12,0.000 ,0.035 ,117.296 
6280,56,0.000 ,0.016 ,4904.502 
6320,57,0.000 ,0.121 ,7050.087 
6618,160,0.001 ,0.203 ,60392.226 
6700,18,0.000 ,0.055 ,0.000 
6736,91,0.000 ,0.190 ,12588.013 
6759,26,0.000 ,0.070 ,503.683 
6772,84,0.000 ,0.031 ,7478.282 
6789,68,0.000 ,0.192 ,4813.908 
6917,11,0.000 ,0.040 ,13.714 
6924,29,0.000 ,0.053 ,8993.585 
6933,9,0.000 ,0.046 ,0.000 
7162,12,0.000 ,0.056 ,0.000 
7186,16,0.000 ,0.075 ,0.000 
7323,11,0.000 ,0.041 ,0.000 
7386,79,0.000 ,0.155 ,13481.564 
7391,98,0.000 ,0.115 ,17847.425 
