Id,Name,degree,pageranks,eigencentrality,betweenesscentrality
1779,5828,74,0.000 ,0.240 ,0.000 
1780,6840,14,0.000 ,0.039 ,0.000 
1781,263,22,0.000 ,0.000 ,0.000 
1782,3726,51,0.000 ,0.136 ,2277.388 
1783,5222,52,0.000 ,0.117 ,9428.599 
1784,264,1,0.000 ,0.000 ,0.000 
1785,265,31,0.000 ,0.000 ,0.000 
1786,827,32,0.000 ,0.159 ,311.562 
1787,5083,64,0.000 ,0.165 ,0.000 
1788,266,13,0.000 ,0.000 ,0.000 
1789,267,1,0.000 ,0.000 ,0.000 
1790,268,3,0.000 ,0.000 ,0.000 
1791,269,30,0.000 ,0.000 ,0.000 
1792,270,14,0.000 ,0.000 ,0.000 
1793,4432,56,0.000 ,0.118 ,12410.569 
1794,276,7,0.000 ,0.000 ,0.000 
1795,277,2,0.000 ,0.000 ,0.000 
1796,275,56,0.000 ,0.000 ,0.000 
1797,2844,11,0.000 ,0.047 ,33.411 
1798,241,8,0.000 ,0.000 ,0.000 
1799,2785,96,0.001 ,0.276 ,14342.688 
1800,283,2,0.000 ,0.000 ,0.000 
1801,284,7,0.000 ,0.000 ,0.000 
1802,287,1,0.000 ,0.000 ,0.000 
1803,288,1,0.000 ,0.000 ,0.000 
1804,289,1,0.000 ,0.000 ,0.000 
1805,291,37,0.000 ,0.000 ,540.340 
1806,2326,301,0.000 ,0.186 ,41037.558 
1807,3455,121,0.000 ,0.152 ,9022.349 
1808,4466,24,0.000 ,0.060 ,0.000 
1809,4776,23,0.000 ,0.063 ,0.000 
1810,294,1,0.000 ,0.000 ,0.000 
1811,292,6,0.000 ,0.000 ,0.000 
1812,293,3,0.000 ,0.000 ,0.000 
1813,295,5,0.000 ,0.000 ,0.000 
1814,296,10,0.000 ,0.000 ,0.000 
1815,297,1,0.000 ,0.000 ,0.000 
1816,4983,93,0.001 ,0.251 ,8646.732 
1817,5793,2,0.000 ,0.006 ,0.000 
1818,3724,141,0.000 ,0.154 ,10859.048 
1819,4557,45,0.001 ,0.108 ,13414.597 
1820,249,15,0.000 ,0.000 ,0.000 
1821,303,3,0.000 ,0.000 ,0.000 
1822,1833,15,0.000 ,0.012 ,4892.207 
1823,903,6,0.000 ,0.005 ,141.073 
1824,1277,25,0.000 ,0.030 ,0.000 
1825,3191,116,0.000 ,0.143 ,14638.986 
1826,4041,150,0.001 ,0.241 ,34581.921 
1827,4138,124,0.001 ,0.234 ,31050.417 
1828,5176,185,0.000 ,0.154 ,24021.205 
1829,5182,73,0.000 ,0.158 ,6576.421 
1830,5969,45,0.000 ,0.095 ,5217.483 
1831,6029,39,0.000 ,0.100 ,87.040 
1832,307,5,0.000 ,0.000 ,0.000 
1833,320,7,0.000 ,0.000 ,0.000 
1834,309,1,0.000 ,0.000 ,0.000 
1835,2121,12,0.000 ,0.038 ,7.116 
1836,3417,107,0.000 ,0.253 ,10895.085 
1837,3664,47,0.000 ,0.154 ,2663.057 
1838,4471,12,0.000 ,0.031 ,2322.816 
1839,4482,45,0.000 ,0.118 ,731.982 
1840,5239,50,0.000 ,0.167 ,189.421 
1841,5753,51,0.000 ,0.117 ,591.725 
1842,2425,9,0.000 ,0.009 ,0.000 
1843,2605,114,0.000 ,0.192 ,13782.608 
1844,2672,16,0.000 ,0.003 ,19.775 
1845,2918,44,0.000 ,0.184 ,2415.869 
1846,2940,186,0.001 ,0.214 ,99282.651 
1847,3068,21,0.000 ,0.080 ,0.000 
1848,3969,129,0.000 ,0.106 ,28441.005 
1849,4534,73,0.000 ,0.163 ,9610.299 
1850,4650,7,0.000 ,0.028 ,0.000 
1851,6595,52,0.000 ,0.113 ,1141.760 
1852,7833,58,0.000 ,0.160 ,7811.541 
1853,312,227,0.000 ,0.000 ,0.000 
1854,315,77,0.000 ,0.000 ,0.000 
1855,316,3,0.000 ,0.000 ,0.000 
1856,305,7,0.000 ,0.000 ,0.000 
1857,318,3,0.000 ,0.000 ,0.000 
1858,967,67,0.000 ,0.113 ,28406.459 
1859,2592,73,0.000 ,0.201 ,4132.507 
1860,2629,14,0.000 ,0.040 ,0.000 
1861,3547,15,0.000 ,0.063 ,0.000 
1862,3796,245,0.001 ,0.399 ,50324.204 
1863,4527,53,0.000 ,0.128 ,4820.379 
1864,4551,51,0.000 ,0.186 ,0.000 
1865,4954,6,0.000 ,0.025 ,0.000 
1866,5075,6,0.000 ,0.019 ,0.000 
1867,6110,7,0.000 ,0.006 ,13.105 
1868,6347,74,0.001 ,0.216 ,7067.617 
1869,6570,36,0.000 ,0.098 ,198.380 
1870,7910,58,0.001 ,0.132 ,5073.240 
1871,8037,32,0.000 ,0.066 ,228.433 
1872,329,6,0.000 ,0.000 ,0.000 
1873,330,1,0.000 ,0.000 ,0.000 
1874,323,1,0.000 ,0.000 ,0.000 
1875,326,12,0.000 ,0.000 ,0.000 
1876,331,4,0.000 ,0.000 ,0.000 
1877,327,8,0.000 ,0.000 ,0.000 
1878,251,8,0.000 ,0.000 ,0.000 
1879,328,13,0.000 ,0.000 ,0.000 
1880,333,2,0.000 ,0.000 ,0.000 
1881,335,46,0.000 ,0.000 ,0.000 
1882,5887,21,0.000 ,0.063 ,36.317 
1883,7443,57,0.000 ,0.146 ,2599.832 
1884,7497,30,0.000 ,0.100 ,0.000 
1885,7688,14,0.000 ,0.036 ,0.000 
1886,4403,9,0.000 ,0.028 ,0.000 
1887,336,31,0.000 ,0.000 ,0.000 
1888,6221,76,0.000 ,0.164 ,6579.040 
1889,7450,34,0.000 ,0.115 ,0.000 
1890,337,1,0.000 ,0.000 ,0.000 
1891,340,30,0.000 ,0.000 ,0.000 
1892,1266,10,0.000 ,0.016 ,0.000 
1893,2163,12,0.000 ,0.020 ,2331.482 
1894,2670,13,0.000 ,0.052 ,0.000 
1895,342,2,0.000 ,0.000 ,0.000 
1896,343,4,0.000 ,0.000 ,0.000 
1897,344,3,0.000 ,0.000 ,0.000 
1898,2501,26,0.000 ,0.089 ,0.000 
1899,345,9,0.000 ,0.000 ,0.000 
1900,2251,112,0.001 ,0.282 ,18739.357 
1901,2416,90,0.000 ,0.180 ,5012.373 
1902,3104,22,0.000 ,0.082 ,0.000 
1903,3446,17,0.000 ,0.086 ,0.000 
1904,3483,60,0.000 ,0.152 ,3298.168 
1905,3971,18,0.000 ,0.021 ,338.375 
1906,4822,9,0.000 ,0.031 ,0.000 
1907,351,11,0.000 ,0.000 ,0.000 
1908,355,1,0.000 ,0.000 ,0.000 
1909,352,9,0.000 ,0.000 ,0.000 
1910,353,6,0.000 ,0.000 ,0.000 
1911,357,2,0.000 ,0.000 ,0.000 
1912,193,21,0.000 ,0.000 ,0.000 
1913,364,14,0.000 ,0.000 ,0.000 
1914,365,8,0.000 ,0.000 ,0.000 
1915,366,14,0.000 ,0.000 ,0.000 
1916,369,1,0.000 ,0.000 ,0.000 
1917,367,5,0.000 ,0.000 ,0.000 
1918,6388,63,0.000 ,0.209 ,0.000 
1919,7277,66,0.000 ,0.176 ,3212.813 
1920,7422,35,0.000 ,0.141 ,0.000 
1921,374,3,0.000 ,0.000 ,0.000 
1922,375,1,0.000 ,0.000 ,0.000 
1923,376,37,0.000 ,0.000 ,0.000 
1924,386,3,0.000 ,0.000 ,0.000 
1925,381,2,0.000 ,0.000 ,0.000 
1926,382,1,0.000 ,0.000 ,0.000 
1927,387,11,0.000 ,0.000 ,0.000 
1928,101,16,0.000 ,0.000 ,0.000 
1929,383,45,0.000 ,0.000 ,0.000 
1930,2674,170,0.000 ,0.268 ,19384.048 
1931,384,1,0.000 ,0.000 ,0.000 
1932,393,1,0.000 ,0.000 ,0.000 
1933,395,42,0.000 ,0.000 ,0.000 
1934,4175,62,0.001 ,0.118 ,18817.863 
1935,4341,39,0.000 ,0.108 ,201.799 
1936,5199,88,0.000 ,0.238 ,8429.380 
1937,6904,2,0.000 ,0.000 ,0.000 
1938,6976,102,0.000 ,0.177 ,6875.451 
1939,7512,29,0.000 ,0.081 ,0.000 
1940,7890,74,0.001 ,0.192 ,0.000 
1941,397,1,0.000 ,0.000 ,0.000 
1942,398,7,0.000 ,0.000 ,0.000 
1943,6890,10,0.000 ,0.032 ,0.000 
1944,399,6,0.000 ,0.000 ,0.000 
1945,400,12,0.000 ,0.000 ,0.000 
1946,401,1,0.000 ,0.000 ,0.000 
1947,404,5,0.000 ,0.000 ,0.000 
1948,2433,81,0.001 ,0.270 ,12611.936 
1949,2617,64,0.000 ,0.108 ,2424.871 
1950,3130,66,0.001 ,0.210 ,0.000 
1951,4846,102,0.000 ,0.210 ,12265.068 
1952,4980,64,0.000 ,0.168 ,4020.089 
1953,5559,29,0.000 ,0.076 ,0.000 
1954,5568,44,0.000 ,0.144 ,0.000 
1955,5817,138,0.000 ,0.228 ,33705.169 
1956,7306,18,0.000 ,0.031 ,0.000 
1957,408,1,0.000 ,0.000 ,0.000 
1958,409,2,0.000 ,0.000 ,0.000 
1959,410,6,0.000 ,0.000 ,0.000 
1960,411,1,0.000 ,0.000 ,0.000 
1961,413,1,0.000 ,0.000 ,0.000 
1962,414,3,0.000 ,0.000 ,0.000 
1963,416,2,0.000 ,0.000 ,0.000 
1964,418,1,0.000 ,0.000 ,0.000 
1965,423,7,0.000 ,0.000 ,0.000 
1966,424,6,0.000 ,0.000 ,0.000 
1967,2231,129,0.000 ,0.222 ,21760.693 
1968,2880,48,0.000 ,0.124 ,16503.308 
1969,5384,37,0.000 ,0.121 ,5990.068 
1970,5487,56,0.000 ,0.074 ,8137.684 
1971,5811,137,0.000 ,0.216 ,21792.407 
1972,5835,31,0.000 ,0.102 ,0.000 
1973,6241,104,0.000 ,0.070 ,7774.005 
1974,6255,37,0.000 ,0.115 ,0.000 
1975,6323,75,0.000 ,0.108 ,7928.042 
1976,6424,43,0.000 ,0.105 ,4808.349 
1977,6447,26,0.000 ,0.045 ,3664.702 
1978,6613,52,0.000 ,0.165 ,3871.861 
1979,6803,26,0.000 ,0.092 ,0.000 
1980,6809,17,0.000 ,0.016 ,4660.416 
1981,6813,7,0.000 ,0.017 ,26.475 
1982,6982,18,0.000 ,0.075 ,0.000 
1983,7131,92,0.001 ,0.155 ,30854.441 
1984,7351,59,0.000 ,0.193 ,2386.651 
1985,7707,47,0.000 ,0.125 ,0.000 
1986,426,41,0.000 ,0.000 ,0.000 
1987,430,5,0.000 ,0.000 ,0.000 
1988,618,13,0.000 ,0.004 ,244.037 
1989,4653,224,0.001 ,0.320 ,67282.074 
1990,5466,39,0.000 ,0.142 ,5168.978 
1991,5693,61,0.001 ,0.196 ,0.000 
1992,434,6,0.000 ,0.000 ,0.000 
1993,436,1,0.000 ,0.000 ,0.000 
1994,437,1,0.000 ,0.000 ,0.000 
1995,438,1,0.000 ,0.000 ,0.000 
1996,412,21,0.000 ,0.000 ,0.000 
1997,441,1,0.000 ,0.000 ,0.000 
1998,443,1,0.000 ,0.000 ,0.000 
1999,7992,44,0.000 ,0.143 ,0.000 
2000,444,2,0.000 ,0.000 ,0.000 
2001,451,1,0.000 ,0.000 ,0.000 
2002,448,1,0.000 ,0.000 ,0.000 
2003,449,9,0.000 ,0.000 ,0.000 
2004,3548,35,0.000 ,0.144 ,0.000 
2005,4402,49,0.001 ,0.146 ,0.000 
2006,446,1,0.000 ,0.000 ,0.000 
2007,450,1,0.000 ,0.000 ,0.000 
2008,211,2,0.000 ,0.000 ,0.000 
2009,453,1,0.000 ,0.000 ,0.000 
2010,454,9,0.000 ,0.000 ,0.000 
2011,455,4,0.000 ,0.000 ,0.000 
2012,456,5,0.000 ,0.000 ,0.000 
2013,457,732,0.000 ,0.000 ,0.000 
2014,1600,18,0.000 ,0.029 ,0.000 
2015,2277,26,0.000 ,0.048 ,5656.411 
2016,2818,12,0.000 ,0.036 ,1.250 
2017,2996,25,0.000 ,0.094 ,0.000 
2018,3200,43,0.000 ,0.121 ,4167.386 
2019,3324,28,0.000 ,0.101 ,0.000 
2020,3409,10,0.000 ,0.043 ,23.511 
2021,3849,13,0.000 ,0.052 ,0.000 
2022,3911,9,0.000 ,0.027 ,25.766 
2023,3922,36,0.000 ,0.105 ,1564.746 
2024,4173,28,0.000 ,0.098 ,0.000 
2025,4315,88,0.000 ,0.170 ,12555.356 
2026,4488,87,0.000 ,0.112 ,13207.822 
2027,4507,47,0.000 ,0.114 ,7551.164 
2028,4621,8,0.000 ,0.030 ,0.000 
2029,4797,69,0.000 ,0.181 ,0.000 
2030,4824,149,0.000 ,0.156 ,35048.263 
2031,4831,16,0.000 ,0.041 ,0.000 
2032,4879,45,0.000 ,0.031 ,3613.473 
2033,4899,213,0.000 ,0.164 ,14522.895 
2034,4986,44,0.000 ,0.152 ,2366.949 
2035,5012,63,0.000 ,0.145 ,3540.751 
2036,5045,9,0.000 ,0.034 ,0.000 
2037,5121,52,0.000 ,0.145 ,4801.175 
2038,5148,58,0.000 ,0.196 ,0.000 
2039,5204,71,0.001 ,0.203 ,0.000 
2040,5285,54,0.000 ,0.117 ,9736.062 
2041,5289,54,0.000 ,0.149 ,7274.634 
2042,5305,33,0.000 ,0.098 ,0.000 
2043,5513,17,0.000 ,0.044 ,0.000 
2044,5623,17,0.000 ,0.040 ,4416.368 
2045,5631,4,0.000 ,0.001 ,0.000 
2046,5638,38,0.000 ,0.154 ,0.000 
2047,5663,8,0.000 ,0.019 ,0.000 
2048,5705,26,0.000 ,0.037 ,2505.768 
2049,5757,15,0.000 ,0.042 ,38.669 
2050,5776,55,0.000 ,0.154 ,2379.340 
2051,5792,3,0.000 ,0.003 ,0.000 
2052,5801,14,0.000 ,0.027 ,2348.347 
2053,5809,29,0.000 ,0.035 ,1208.112 
2054,5830,8,0.000 ,0.029 ,0.000 
2055,5832,5,0.000 ,0.004 ,0.000 
2056,5850,20,0.000 ,0.048 ,0.000 
2057,5891,58,0.000 ,0.156 ,0.000 
2058,5931,5,0.000 ,0.019 ,0.000 
2059,5932,73,0.000 ,0.159 ,2422.754 
2060,5973,30,0.000 ,0.091 ,0.000 
2061,5991,18,0.000 ,0.053 ,0.000 
2062,6009,10,0.000 ,0.034 ,0.000 
2063,6010,3,0.000 ,0.010 ,0.000 
2064,6021,12,0.000 ,0.025 ,0.000 
2065,6032,143,0.000 ,0.193 ,41122.090 
2066,6106,4,0.000 ,0.021 ,0.000 
2067,6149,3,0.000 ,0.004 ,0.000 
2068,6161,22,0.000 ,0.040 ,0.000 
2069,6218,103,0.000 ,0.143 ,15951.831 
2070,6243,78,0.000 ,0.133 ,8343.176 
2071,6261,13,0.000 ,0.041 ,0.000 
2072,6270,128,0.000 ,0.151 ,14208.468 
2073,6302,17,0.000 ,0.042 ,0.000 
2074,6334,47,0.001 ,0.121 ,14662.797 
2075,6409,20,0.000 ,0.059 ,0.000 
2076,6422,73,0.000 ,0.192 ,20052.668 
2077,6474,27,0.000 ,0.078 ,39.286 
2078,6491,14,0.000 ,0.017 ,2337.568 
2079,6554,37,0.000 ,0.113 ,0.000 
2080,6571,17,0.000 ,0.040 ,0.000 
2081,6594,37,0.000 ,0.115 ,0.000 
2082,6632,37,0.000 ,0.102 ,0.000 
2083,6663,15,0.000 ,0.062 ,0.000 
2084,6668,6,0.000 ,0.019 ,0.000 
2085,6685,6,0.000 ,0.012 ,0.000 
2086,6686,11,0.000 ,0.032 ,0.000 
2087,6783,46,0.000 ,0.135 ,358.575 
2088,6873,38,0.000 ,0.118 ,0.000 
2089,6897,45,0.000 ,0.158 ,0.000 
2090,6907,255,0.001 ,0.176 ,50360.441 
2091,7034,1,0.000 ,0.000 ,0.000 
2092,7073,41,0.000 ,0.107 ,0.000 
2093,7237,66,0.000 ,0.160 ,2813.841 
2094,7238,51,0.000 ,0.086 ,11426.345 
2095,7389,32,0.000 ,0.068 ,5790.561 
2096,7491,11,0.000 ,0.032 ,0.000 
2097,7529,42,0.000 ,0.107 ,0.000 
2098,7561,51,0.000 ,0.122 ,0.000 
2099,7791,23,0.000 ,0.032 ,2237.237 
2100,7835,44,0.000 ,0.120 ,9501.782 
2101,7860,42,0.001 ,0.124 ,7078.387 
2102,7946,36,0.000 ,0.084 ,0.000 
2103,7957,1,0.000 ,0.000 ,0.000 
2104,7965,34,0.000 ,0.097 ,0.000 
2105,7979,48,0.000 ,0.124 ,0.000 
2106,8044,32,0.000 ,0.090 ,0.000 
2107,8050,15,0.000 ,0.005 ,115.594 
2108,8209,37,0.000 ,0.089 ,0.000 
2109,8219,42,0.000 ,0.088 ,0.000 
2110,8224,48,0.000 ,0.102 ,0.000 
2111,8226,9,0.000 ,0.012 ,0.000 
2112,8249,39,0.000 ,0.082 ,0.000 
2113,458,4,0.000 ,0.000 ,0.000 
2114,460,3,0.000 ,0.000 ,0.000 
2115,461,4,0.000 ,0.000 ,0.000 
2116,462,4,0.000 ,0.000 ,0.000 
2117,463,6,0.000 ,0.000 ,0.000 
2118,3939,6,0.000 ,0.038 ,0.000 
2119,3942,12,0.000 ,0.039 ,0.000 
2120,467,12,0.000 ,0.000 ,0.000 
2121,468,1,0.000 ,0.000 ,0.000 
2122,164,8,0.000 ,0.000 ,0.000 
2123,472,1,0.000 ,0.000 ,0.000 
2124,476,1,0.000 ,0.000 ,0.000 
2125,479,8,0.000 ,0.000 ,0.000 
2126,480,1,0.000 ,0.000 ,0.000 
2127,481,1,0.000 ,0.000 ,0.000 
2128,486,1,0.000 ,0.000 ,0.000 
2129,473,1,0.000 ,0.000 ,0.000 
2130,489,5,0.000 ,0.000 ,0.000 
2131,490,1,0.000 ,0.000 ,0.000 
2132,492,1,0.000 ,0.000 ,0.000 
2133,493,3,0.000 ,0.000 ,0.000 
2134,494,3,0.000 ,0.000 ,0.000 
2135,497,2,0.000 ,0.000 ,0.000 
2136,498,2,0.000 ,0.000 ,0.000 
2137,499,14,0.000 ,0.000 ,0.000 
2138,501,10,0.000 ,0.000 ,0.000 
2139,502,4,0.000 ,0.000 ,0.000 
2140,504,1,0.000 ,0.000 ,0.000 
2141,507,1,0.000 ,0.000 ,0.000 
2142,513,4,0.000 ,0.000 ,0.000 
2143,511,3,0.000 ,0.000 ,0.000 
2144,509,1,0.000 ,0.000 ,0.000 
2145,516,1,0.000 ,0.000 ,0.000 
2146,519,1,0.000 ,0.000 ,0.000 
2147,520,1,0.000 ,0.000 ,0.000 
2148,525,7,0.000 ,0.029 ,1982.568 
2149,521,5,0.000 ,0.000 ,0.000 
2150,522,1,0.000 ,0.000 ,0.000 
2151,523,1,0.000 ,0.000 ,0.000 
2152,445,4,0.000 ,0.000 ,0.000 
2153,527,1,0.000 ,0.000 ,0.000 
2154,528,1,0.000 ,0.000 ,0.000 
2155,531,1,0.000 ,0.000 ,0.000 
2156,530,7,0.000 ,0.000 ,0.000 
2157,529,1,0.000 ,0.000 ,0.000 
2158,534,4,0.000 ,0.000 ,0.000 
2159,536,5,0.000 ,0.000 ,0.000 
2160,539,2,0.000 ,0.000 ,0.000 
2161,540,1,0.000 ,0.000 ,0.000 
2162,541,3,0.000 ,0.000 ,0.000 
2163,542,7,0.000 ,0.000 ,0.000 
2164,543,1,0.000 ,0.000 ,0.000 
2165,544,2,0.000 ,0.000 ,0.000 
2166,7646,39,0.000 ,0.107 ,0.000 
2167,546,142,0.000 ,0.000 ,0.000 
2168,3811,12,0.000 ,0.060 ,0.000 
2169,4199,35,0.000 ,0.075 ,11456.668 
2170,5298,12,0.000 ,0.025 ,0.000 
2171,5807,55,0.000 ,0.131 ,12423.381 
2172,6421,30,0.000 ,0.029 ,2755.768 
2173,6590,9,0.000 ,0.021 ,0.000 
2174,551,1,0.000 ,0.000 ,0.000 
2175,218,2,0.000 ,0.000 ,0.000 
2176,547,1,0.000 ,0.000 ,0.000 
2177,548,1,0.000 ,0.000 ,0.000 
2178,550,1,0.000 ,0.000 ,0.000 
2179,552,2,0.000 ,0.000 ,0.000 
2180,553,22,0.000 ,0.000 ,0.000 
2181,554,9,0.000 ,0.001 ,123.990 
2182,555,3,0.000 ,0.000 ,0.000 
2183,556,121,0.000 ,0.000 ,0.000 
2184,557,1,0.000 ,0.000 ,0.000 
2185,558,1,0.000 ,0.000 ,0.000 
2186,561,4,0.000 ,0.000 ,0.000 
2187,562,1,0.000 ,0.000 ,0.000 
2188,563,1,0.000 ,0.000 ,0.000 
2189,565,8,0.000 ,0.008 ,7135.335 
2190,568,1,0.000 ,0.000 ,0.000 
2191,569,1,0.000 ,0.000 ,0.000 
2192,570,4,0.000 ,0.000 ,0.000 
2193,571,1,0.000 ,0.000 ,0.000 
2194,572,5,0.000 ,0.000 ,0.000 
2195,573,1,0.000 ,0.000 ,0.000 
2196,574,5,0.000 ,0.000 ,0.000 
2197,576,1,0.000 ,0.000 ,0.000 
2198,577,1,0.000 ,0.000 ,0.000 
2199,578,1,0.000 ,0.000 ,0.000 
2200,580,30,0.000 ,0.000 ,0.000 
2201,2258,145,0.000 ,0.171 ,15487.678 
2202,5103,175,0.000 ,0.106 ,19323.169 
2203,5500,25,0.000 ,0.067 ,2400.172 
2204,583,26,0.000 ,0.000 ,0.000 
2205,582,34,0.000 ,0.000 ,0.000 
2206,4562,14,0.000 ,0.059 ,0.000 
2207,4605,12,0.000 ,0.052 ,0.000 
2208,4728,14,0.000 ,0.030 ,0.000 
2209,585,3,0.000 ,0.000 ,0.000 
2210,588,22,0.000 ,0.000 ,0.000 
2211,591,2,0.000 ,0.000 ,0.000 
2212,595,2,0.000 ,0.000 ,0.000 
2213,593,1,0.000 ,0.000 ,0.000 
2214,596,1,0.000 ,0.000 ,0.000 
2215,594,1,0.000 ,0.000 ,0.000 
2216,597,2,0.000 ,0.000 ,0.000 
2217,598,1,0.000 ,0.000 ,0.000 
2218,599,1,0.000 ,0.000 ,0.000 
2219,6892,13,0.000 ,0.036 ,0.000 
2220,7912,39,0.000 ,0.115 ,0.000 
2221,602,1,0.000 ,0.000 ,0.000 
2222,605,1,0.000 ,0.000 ,0.000 
2223,610,1,0.000 ,0.000 ,0.000 
2224,612,1,0.000 ,0.000 ,0.000 
2225,614,10,0.000 ,0.000 ,0.000 
2226,615,35,0.000 ,0.000 ,0.000 
2227,495,6,0.000 ,0.000 ,0.000 
2228,620,14,0.000 ,0.000 ,0.000 
2229,8289,4,0.000 ,0.004 ,0.000 
2230,621,1,0.000 ,0.000 ,0.000 
2231,625,3,0.000 ,0.000 ,0.000 
2232,632,1,0.000 ,0.000 ,0.000 
2233,5469,3,0.000 ,0.004 ,0.000 
2234,634,150,0.000 ,0.000 ,0.000 
2235,1403,70,0.000 ,0.196 ,11466.816 
2236,3554,44,0.000 ,0.078 ,1416.457 
2237,4323,48,0.000 ,0.169 ,0.000 
2238,5539,34,0.000 ,0.112 ,0.000 
2239,6148,60,0.001 ,0.120 ,0.000 
2240,646,17,0.000 ,0.000 ,0.000 
2241,635,66,0.000 ,0.000 ,0.000 
2242,638,1,0.000 ,0.000 ,0.000 
2243,640,4,0.000 ,0.000 ,0.000 
2244,641,2,0.000 ,0.000 ,0.000 
2245,642,3,0.000 ,0.000 ,0.000 
2246,648,2,0.000 ,0.000 ,0.000 
2247,649,40,0.000 ,0.000 ,0.000 
2248,3082,8,0.000 ,0.025 ,0.000 
2249,3256,24,0.000 ,0.027 ,119.566 
2250,651,2,0.000 ,0.000 ,0.000 
2251,655,1,0.000 ,0.000 ,0.000 
2252,652,2,0.000 ,0.000 ,0.000 
2253,653,2,0.000 ,0.000 ,0.000 
2254,654,1,0.000 ,0.000 ,0.000 
2255,661,2,0.000 ,0.000 ,0.000 
2256,662,2,0.000 ,0.000 ,0.000 
2257,1961,23,0.000 ,0.058 ,2602.375 
2258,2223,44,0.000 ,0.076 ,8992.056 
2259,4480,40,0.000 ,0.112 ,0.000 
2260,666,2,0.000 ,0.000 ,0.000 
2261,639,31,0.000 ,0.000 ,0.000 
2262,669,1,0.000 ,0.000 ,0.000 
2263,672,1,0.000 ,0.000 ,0.000 
2264,4049,11,0.000 ,0.051 ,0.000 
2265,676,1,0.000 ,0.000 ,0.000 
2266,678,1,0.000 ,0.000 ,0.000 
2267,683,1,0.000 ,0.000 ,0.000 
2268,688,5,0.000 ,0.000 ,0.000 
2269,689,47,0.000 ,0.000 ,0.000 
2270,690,3,0.000 ,0.000 ,0.000 
2271,692,3,0.000 ,0.000 ,0.000 
2272,693,1,0.000 ,0.000 ,0.000 
2273,695,118,0.000 ,0.000 ,0.000 
2274,4639,6,0.000 ,0.015 ,0.000 
2275,699,8,0.000 ,0.000 ,0.000 
2276,701,4,0.000 ,0.000 ,0.000 
2277,703,1,0.000 ,0.000 ,0.000 
2278,1819,8,0.000 ,0.036 ,0.000 
2279,708,51,0.000 ,0.000 ,0.000 
2280,2993,36,0.000 ,0.110 ,4727.105 
2281,709,1,0.000 ,0.000 ,0.000 
2282,3671,6,0.000 ,0.030 ,0.000 
2283,711,1,0.000 ,0.000 ,0.000 
2284,712,19,0.000 ,0.000 ,0.000 
2285,713,4,0.000 ,0.000 ,0.000 
2286,716,1,0.000 ,0.000 ,0.000 
2287,718,1,0.000 ,0.000 ,0.000 
2288,3808,11,0.000 ,0.040 ,0.000 
2289,720,1,0.000 ,0.000 ,0.000 
2290,721,1,0.000 ,0.000 ,0.000 
2291,2571,17,0.000 ,0.053 ,0.000 
2292,2591,14,0.000 ,0.041 ,0.000 
2293,2607,14,0.000 ,0.048 ,1.657 
2294,2647,29,0.000 ,0.066 ,652.925 
2295,2797,20,0.000 ,0.068 ,0.000 
2296,2821,13,0.000 ,0.048 ,0.000 
2297,2825,21,0.000 ,0.108 ,0.000 
2298,2856,76,0.000 ,0.210 ,5355.739 
2299,2902,27,0.000 ,0.142 ,0.000 
2300,3255,11,0.000 ,0.029 ,106.390 
2301,3609,18,0.000 ,0.105 ,0.000 
2302,5326,16,0.000 ,0.046 ,0.000 
2303,6714,146,0.000 ,0.162 ,28429.007 
2304,724,4,0.000 ,0.000 ,0.000 
2305,726,2,0.000 ,0.000 ,0.000 
2306,727,32,0.000 ,0.000 ,0.000 
2307,728,5,0.000 ,0.000 ,0.000 
2308,729,1,0.000 ,0.000 ,0.000 
2309,731,1,0.000 ,0.000 ,0.000 
2310,732,4,0.000 ,0.000 ,0.000 
2311,1823,83,0.000 ,0.110 ,14693.379 
2312,1865,23,0.000 ,0.074 ,6396.972 
2313,3842,50,0.000 ,0.154 ,2411.215 
2314,4298,52,0.000 ,0.174 ,1301.567 
2315,5064,23,0.000 ,0.051 ,11933.227 
2316,5772,34,0.000 ,0.081 ,2242.816 
2317,6047,12,0.000 ,0.035 ,117.296 
2318,6280,56,0.000 ,0.016 ,4904.502 
2319,6320,57,0.000 ,0.121 ,7050.087 
2320,6618,160,0.001 ,0.203 ,60392.226 
2321,6700,18,0.000 ,0.055 ,0.000 
2322,6736,91,0.000 ,0.190 ,12588.013 
2323,6759,26,0.000 ,0.070 ,503.683 
2324,6772,84,0.000 ,0.031 ,7478.282 
2325,6789,68,0.000 ,0.192 ,4813.908 
2326,6917,11,0.000 ,0.040 ,13.714 
2327,6924,29,0.000 ,0.053 ,8993.585 
2328,6933,9,0.000 ,0.046 ,0.000 
2329,7162,12,0.000 ,0.056 ,0.000 
2330,7186,16,0.000 ,0.075 ,0.000 
2331,7323,11,0.000 ,0.041 ,0.000 
2332,7386,79,0.000 ,0.155 ,13481.564 
2333,7391,98,0.000 ,0.115 ,17847.425 
2334,7397,16,0.000 ,0.044 ,0.000 
2335,7449,51,0.000 ,0.035 ,2580.102 
2336,7517,22,0.000 ,0.059 ,2459.439 
2337,7567,8,0.000 ,0.043 ,0.000 
2338,7593,15,0.000 ,0.063 ,30.633 
2339,7658,7,0.000 ,0.040 ,0.000 
2340,7666,32,0.000 ,0.058 ,761.097 
2341,7669,7,0.000 ,0.034 ,0.000 
2342,7673,9,0.000 ,0.051 ,0.000 
