Id,Label,度,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Modularity Class
756,756,1,0.0,0.0,0.01010059208479327,6
856,856,11,3.5855962219598583,513.124329525003,0.015979260230275873,9
555,555,63,2.9138134592680047,12482.03552524746,0.1044958770124704,9
7,7,5,0.0,0.0,0.06829215010465564,9
122,122,5,0.0,0.0,0.045733080738007525,9
626,626,74,2.872491145218418,19162.397874977956,0.25699993457896636,9
1020,1020,2,0.0,0.0,0.026105704470007214,6
592,592,23,3.064344746162928,3026.087740670889,0.04076918724099316,9
277,277,105,2.8482880755608027,26425.932393321717,0.2267758051888784,7
851,851,8,3.642857142857143,276.24051228924526,0.00860508099128076,6
1312,1312,29,2.842384887839433,4443.733429560728,0.042588818894384595,0
1013,1013,18,3.334710743801653,4151.123531206129,0.010376969115847675,6
431,431,75,2.947461629279811,9300.67953087448,0.11361238582203857,0
870,870,9,3.2148760330578514,607.9742331993967,0.0212274919884576,3
1105,1105,12,3.4722550177095632,570.0583885884373,0.04946891472190678,5
438,438,15,4.720779220779221,1771.091138199184,0.08276503662028126,7
1075,1075,6,3.8482880755608027,31.77897365376858,0.007631892114629889,0
1495,1495,1,0.0,0.0,0.003009278691396003,0
1782,1782,1,0.0,0.0,0.003009278691396003,0
1624,1624,89,2.539551357733176,24311.53120902942,0.023634560635961747,0
1655,1655,15,2.9970484061393154,3343.4324510655856,0.06653126708689544,0
1641,1641,17,3.4557260920897286,3169.2919715938133,0.09509286560250699,0
1598,1598,93,2.61629279811098,20237.685075893696,0.06385123715371228,1
1397,1397,12,3.1959858323494688,899.0701111829123,0.026864954240604876,7
1675,1675,14,2.935064935064935,144.7961384095674,0.0024763709227448127,0
201,201,13,3.5979929161747344,2963.22577340699,0.05633326503159338,9
847,847,44,3.28099173553719,9815.914593337679,0.1509874552431315,0
1601,1601,46,3.042502951593861,12372.894880673426,0.015258166548931175,0
498,498,55,2.926800472255018,16948.985752897006,0.24690446189751858,7
1285,1285,45,2.8282172373081464,6183.709566995929,0.05655317397859409,0
1317,1317,20,3.0684769775678866,3546.3540369492907,0.04437475719730221,6
1510,1510,9,3.319952774498229,1528.8333183405994,0.07333982186054552,8
212,212,83,2.978158205430933,29749.837960736342,0.40292593078782024,9
343,343,37,3.6629279811097994,4892.387531122929,0.2802575158732681,9
472,472,8,4.088547815820543,96.25903709540789,0.12561396586111473,9
566,566,9,0.0,0.0,0.17405452140152997,2
686,686,35,2.9734356552538372,4799.453477535235,0.05929011991406479,6
771,771,17,3.6322314049586777,374.5276132524307,0.060502678973996624,7
10,10,2,0.0,0.0,0.020369767536747393,8
11,11,3,0.0,0.0,0.06569939922373298,2
15,15,4,0.0,0.0,0.07672791382010181,2
16,16,1,0.0,0.0,0.019869360839663012,8
17,17,2,0.0,0.0,0.03266243038596983,7
18,18,2,0.0,0.0,0.02913070966392279,2
20,20,7,1.0,1199.3573497314233,0.10860221983755733,2
22,22,3,0.0,0.0,0.032266039637568196,4
24,24,1,0.0,0.0,0.019869360839663012,8
49,49,1,0.0,0.0,0.019869360839663012,8
61,61,22,0.0,0.0,0.2768134550948655,2
64,64,5,0.0,0.0,0.08598926264436152,2
76,76,5,0.0,0.0,0.06670021261790177,2
78,78,9,5.142266824085006,5415.616063337055,0.08743112626867885,4
86,86,10,5.406139315230225,21.05338541789627,0.1343387886162137,4
120,120,12,4.0053128689492326,2008.2232611075879,0.10869146471826711,4
121,121,10,1.0,224.54066845676547,0.12826099481225686,6
136,136,3,0.0,0.0,0.056762881905462054,4
148,148,3,0.0,0.0,0.03383890123768427,8
150,150,1,0.0,0.0,0.019869360839663012,8
151,151,10,3.397874852420307,2422.8248414577783,0.06021670588854166,2
152,152,15,3.6505312868949233,411.26494257204723,0.11447672614306656,0
153,153,1,0.0,0.0,0.019869360839663012,8
157,157,6,0.0,0.0,0.09740673516547094,2
165,165,3,0.0,0.0,0.06569939922373298,2
175,175,41,3.208382526564345,10061.372221464011,0.283021156586212,4
177,177,14,3.6747343565525386,1991.9286547309296,0.14230678171499983,1
216,216,3,0.0,0.0,0.05840356966713591,2
235,235,5,4.067296340023613,169.81270796619552,0.040552916149147834,4
244,244,7,4.01948051948052,310.8072564566092,0.05030383727161745,8
256,256,21,5.405548996458087,1734.605510455273,0.2013285139069381,4
262,262,2,0.0,0.0,0.03018571076200769,8
294,294,24,3.2107438016528924,4343.123303681585,0.1103123102094376,7
295,295,4,0.0,0.0,0.07448536561789319,6
313,313,17,3.8004722550177097,445.2714610880615,0.07208534410586855,4
314,314,33,3.208972845336482,2911.241673168849,0.22333864602375084,9
315,315,18,4.088547815820543,201.4857399798006,0.18392895501905848,7
316,316,33,3.4846517119244393,4426.391867428201,0.24980626434563946,7
318,318,23,3.5472255017709564,2409.9262636087224,0.161217250549846,9
330,330,1,0.0,0.0,0.019869360839663012,8
366,366,8,3.25974025974026,1857.3990825769347,0.029044532052033122,0
368,368,58,3.3264462809917354,14534.42139664472,0.3593376442936814,4
386,386,22,3.9651711924439197,1805.2347138544753,0.16138119034966214,4
391,391,26,3.092680047225502,2528.306866059778,0.09906403127551794,7
405,405,23,3.5560802833530105,1312.966393251759,0.12492817831882379,9
409,409,31,3.1310507674144037,3841.3776384300186,0.11718626275345605,4
411,411,3,0.0,0.0,0.052685604708196374,2
463,463,38,3.0661157024793386,8127.669177468764,0.17019018334426675,7
465,465,9,3.450413223140496,215.21982084012515,0.07380632344702168,6
466,466,10,3.779220779220779,135.67951416096045,0.10227508130801864,4
502,502,68,2.8659976387249113,18577.87457828371,0.2848245438049063,7
527,527,30,3.1605667060212514,8382.216795972747,0.2587703279929168,4
528,528,7,0.0,0.0,0.1150402587479367,2
543,543,12,3.451003541912633,453.05800297196106,0.06167677346039114,8
561,561,38,2.8807556080283354,7297.179091599673,0.11039833703063769,5
596,596,41,3.060802833530106,7334.838019226056,0.19879309573962134,6
607,607,30,3.3187721369539553,5165.560644609943,0.23646913909447823,7
654,654,67,2.8618654073199528,12364.706180998624,0.20398958160081268,6
658,658,21,3.5082644628099175,1275.4368479115753,0.10420394173925257,7
699,699,12,4.3276269185360094,1992.6617960970332,0.1016356275361178,5
708,708,42,2.887839433293979,11404.465619616662,0.1726809206827412,0
724,724,10,3.646399055489965,985.7425650242072,0.1333784586375626,6
766,766,19,3.0690672963400236,1254.102278990639,0.05554196447158517,7
783,783,56,2.937426210153483,13287.837415410826,0.16826545498255688,7
798,798,24,4.04073199527745,548.8766787274196,0.25196196512129615,7
802,802,20,3.448642266824085,1746.476668643576,0.10897410133409567,9
844,844,6,0.0,0.0,0.08882470382145537,1
859,859,37,2.69185360094451,1532.1568061452151,0.026366387508777962,9
901,901,10,3.115702479338843,1231.9367163952536,0.040854137173413546,2
938,938,28,2.8671782762691853,6837.033249055189,0.07802009138931552,1
977,977,4,4.484061393152302,20.034996482069936,0.041399725556565965,2
978,978,11,3.270365997638725,2312.5134182170896,0.0757897150229996,2
994,994,28,3.207201889020071,3087.0923886529536,0.05735084372731803,7
997,997,12,3.2874852420306966,814.4047476623341,0.06280599127966092,8
1121,1121,5,3.613931523022432,436.1536094985984,0.03081736087423184,8
1169,1169,11,3.1936245572609208,942.5748828738914,0.06498932687573673,1
1188,1188,5,3.9521841794569066,258.33795717190003,0.03410489595045593,8
1197,1197,1,0.0,0.0,0.019869360839663012,8
1206,1206,5,4.07556080283353,182.3786888216876,0.04399184095935491,8
1261,1261,5,3.958677685950413,29.59722977219984,0.03300052763756266,8
1279,1279,8,3.4551357733175916,192.37992204389704,0.033537736998832994,6
1323,1323,6,3.720779220779221,110.15451189063562,0.025665012264619896,4
1332,1332,37,2.962219598583235,12222.796007136378,0.0543975654824475,0
1342,1342,15,3.374262101534829,1178.865765840968,0.07613379265789637,8
1380,1380,5,1.0,123.26472245862962,0.03753732120238559,0
1401,1401,5,3.6948051948051948,99.41148895389128,0.02260900474254373,7
1402,1402,71,2.6080283353010625,21568.814535421232,0.09712067297741264,0
1420,1420,11,4.435064935064935,195.0853055172152,0.09334543315037945,9
1423,1423,13,3.2638724911452184,1059.6426234977298,0.05807481364809217,1
1434,1434,31,3.155253837072019,4494.885462149899,0.0237569913536284,0
1444,1444,12,3.1953955135773318,1318.3712633936989,0.057418465501594775,7
1445,1445,4,0.0,0.0,0.0446918250368502,2
1450,1450,1,0.0,0.0,0.019869360839663012,8
1451,1451,2,0.0,0.0,0.022119048668412907,8
1452,1452,5,4.036599763872491,69.62220024975699,0.02485789338857743,8
1453,1453,5,0.0,0.0,0.05379911998598975,0
1489,1489,29,3.0371900826446283,7323.9048671186965,0.06237413666491213,5
1521,1521,12,3.3022432113341202,965.0789083230909,0.031525585191416676,0
1618,1618,5,0.0,0.0,0.027182310233131994,1
1621,1621,3,3.844746162927981,1710.6126506324024,0.020369767536747393,8
1640,1640,2,0.0,0.0,0.021651764387390884,8
1643,1643,2,0.0,0.0,0.052397212122267174,4
1646,1646,9,3.9716646989374262,328.8462511507926,0.05642113414364876,8
1650,1650,1,0.0,0.0,0.019869360839663012,8
1651,1651,1,0.0,0.0,0.019869360839663012,8
1652,1652,4,4.725501770956316,444.98393345568513,0.04299609616641824,2
1701,1701,6,0.0,0.0,0.09408533768874103,4
1706,1706,2,0.0,0.0,0.047078171400400284,8
1719,1719,2,0.0,0.0,0.02383654609524077,0
1742,1742,8,4.100944510035419,128.68481409676457,0.07737036402622872,2
1753,1753,2,0.0,0.0,0.020369767536747393,8
1759,1759,1,0.0,0.0,0.019869360839663012,8
1760,1760,2,0.0,0.0,0.03939850425418936,2
1763,1763,2,3.502361275088548,55.794088486086416,0.019869360839663012,8
404,404,10,3.92443919716647,1086.141978659872,0.08913508486905407,6
422,422,36,3.1635182998819364,2844.211433336254,0.11972718633766785,7
28,28,1,0.0,0.0,0.013590073403294085,6
184,184,17,3.625737898465171,2137.7368926540116,0.21355397400170925,7
406,406,2,0.0,0.0,0.04448139856369348,6
414,414,5,3.677095631641086,34.798873777594636,0.02654408396414006,8
1031,1031,12,3.4698937426210152,1920.7509583727365,0.015148383001050359,3
180,180,10,3.0696576151121606,1018.0949261312281,0.06874384129195689,7
1585,1585,39,2.8034238488783942,9779.066914645513,0.11589003533720213,0
325,325,89,3.146399055489965,28471.207189699653,0.46991794168398526,1
439,439,27,3.4805194805194803,2548.645616064502,0.2219539885016605,9
481,481,55,3.3152302243211333,5540.967448346599,0.2845015228731629,9
603,603,20,3.330578512396694,2560.4183882931043,0.12297061926652661,7
1198,1198,6,3.51357733175915,577.2254893375933,0.02167392698673215,5
13,13,3,0.0,0.0,0.05677803841863883,2
80,80,15,2.25,25.335135626528427,0.14820612172250305,7
168,168,12,4.092680047225501,297.2773850216311,0.11783430359128762,4
300,300,12,4.54840613931523,3092.120490207369,0.0975545981965967,4
355,355,16,3.553128689492326,619.7370786841109,0.14117465443309615,6
392,392,39,3.2337662337662336,5793.739549650171,0.18247244035937596,5
536,536,55,3.290436835891381,11465.08716815426,0.21277289029211863,7
609,609,44,3.2036599763872493,8397.444823652355,0.2176874292075566,7
817,817,30,3.220188902007084,4115.21928606291,0.16079000890659453,6
969,969,44,3.0047225501770956,8542.576735889781,0.10036500676065956,7
1485,1485,11,3.5324675324675323,586.4009326469034,0.07895455055736275,0
65,65,5,0.0,0.0,0.061111085448545835,2
419,419,9,0.0,0.0,0.12721838227038784,2
538,538,39,3.342384887839433,7029.844199885875,0.2656102508257058,4
1248,1248,29,3.127508854781582,2112.2804030100306,0.05178455432422721,6
375,375,27,3.3276269185360094,2046.3667877442795,0.14786640820154928,7
379,379,26,3.4126328217237307,2828.297438959393,0.15448073683418573,1
1217,1217,27,3.230814639905549,4454.739948519131,0.17411601183022105,1
39,39,7,0.0,0.0,0.09597430443250858,2
270,270,5,0.0,0.0,0.08274373294472519,4
437,437,48,3.857733175914994,4170.1619970999245,0.3431895300108464,4
464,464,7,0.0,0.0,0.10473345660934272,4
166,166,7,0.0,0.0,0.11046652583481714,4
167,167,6,0.0,0.0,0.037524062720277536,0
169,169,1,0.0,0.0,0.02167392698673215,2
186,186,3,4.603896103896104,48.35451565234865,0.02224711889190444,2
188,188,4,0.0,0.0,0.09521817150741488,4
192,192,4,0.0,0.0,0.07244744954120416,7
223,223,4,0.0,0.0,0.07130294449108918,3
248,248,9,1.0,345.7931235541343,0.10794614191432156,7
280,280,3,0.0,0.0,0.043787801677335036,2
380,380,3,0.0,0.0,0.027573676397560747,2
381,381,2,0.0,0.0,0.024005982808299,2
382,382,3,0.0,0.0,0.04633044508115435,2
383,383,2,0.0,0.0,0.03104768125334383,2
407,407,13,3.5979929161747344,1908.043661136604,0.05405824532276783,4
452,452,8,0.0,0.0,0.12582926721775736,9
473,473,9,3.999409681227863,67.9219731979243,0.0680636396111448,7
529,529,3,0.0,0.0,0.05430680016909397,2
541,541,4,3.7449822904368357,236.27365742980703,0.04374607028564484,2
542,542,62,3.1818181818181817,6771.38686299533,0.30431695536145426,7
567,567,26,3.3701298701298703,3216.671775865387,0.15509643266911677,7
616,616,23,3.409681227863046,3662.8105285023885,0.0896713181232233,7
743,743,4,0.0,0.0,0.07625580581072293,2
746,746,2,4.1582054309327035,0.0,0.02167392698673215,2
811,811,3,4.304604486422668,12.720443274903145,0.02167392698673215,2
863,863,4,0.0,0.0,0.059774707322341185,5
1056,1056,22,3.2231404958677685,3590.648104183404,0.10528811115579427,7
1111,1111,14,3.272136953955136,541.6640186341867,0.08893109960986806,0
1142,1142,31,2.9687131050767412,8433.76625504031,0.08721267943948004,7
1182,1182,6,3.6369539551357732,434.15919696681783,0.04378547402968239,7
1253,1253,42,3.0277449822904368,13255.97594257906,0.054313499673732196,6
1339,1339,46,2.9533648170011806,9031.049535688888,0.05752503377666486,2
1542,1542,17,3.164108618654073,2389.232135917758,0.06548794190800424,0
1589,1589,1,0.0,0.0,0.02167392698673215,2
1745,1745,2,0.0,0.0,0.03853420882747289,2
1828,1828,1,0.0,0.0,0.02167392698673215,2
331,331,2,0.0,0.0,0.022365078592095234,2
429,429,38,3.1599763872491144,8203.267631205275,0.15572404509645832,4
476,476,4,0.0,0.0,0.05700300608295018,2
489,489,4,4.0,16.972215430156364,0.05429171352163518,4
530,530,2,0.0,0.0,0.01630985876902197,2
1130,1130,18,3.6387249114521842,1946.1816136655257,0.13533609805917068,0
349,349,24,3.394923258559622,5035.469688479896,0.08699606901608631,5
260,260,50,3.152892561983471,14400.626218063853,0.2423194666733482,7
162,162,7,4.118063754427391,98.71371428695893,0.04430260365718782,6
266,266,74,2.8896103896103895,19897.462494831223,0.1119570880807301,4
347,347,3,4.941558441558442,2.808248225398732,0.020860074169928203,4
354,354,4,0.0,0.0,0.03700210337563996,1
367,367,20,3.2148760330578514,2357.6764936881946,0.12952417633526625,4
554,554,5,4.158795749704841,17.901113447804182,0.06326226584971512,4
688,688,9,3.5076741440377806,754.7072119625813,0.05320576525948506,6
952,952,18,3.4698937426210152,3035.0199476862663,0.1410906226585402,7
832,832,7,0.0,0.0,0.07533477653150658,2
595,595,29,3.152302243211334,4774.709861641194,0.12047837451027622,7
71,71,2,2.25,6.535063764414408,0.03176163860827054,4
835,835,30,2.9834710743801653,5581.106559767488,0.07505763343615664,6
1244,1244,30,3.1717827626918536,5667.45195582001,0.19281254268363618,0
1060,1060,16,3.2249114521841795,1975.175467481791,0.039063525277848045,9
451,451,8,3.4817001180637543,2171.446878806561,0.06126058430362845,2
523,523,101,2.7733175914994095,58014.183238906066,0.20232009427730258,2
1211,1211,12,3.2886658795749706,2093.629019797329,0.029874634420795795,1
126,126,4,0.0,0.0,0.01662723544532611,5
487,487,11,3.395513577331759,726.7433940362345,0.11194209272098204,7
814,814,16,3.3040141676505312,3492.0661860834184,0.07285889526048074,7
540,540,32,3.393742621015348,2909.5320477694386,0.14450079220075385,7
712,712,32,3.010625737898465,6420.194201980604,0.11625216165523326,9
624,624,12,3.5844155844155843,167.88052088791193,0.050525182628203776,4
683,683,26,2.84297520661157,2824.789145384934,0.06304674886658253,1
1648,1648,23,2.9935064935064934,3548.6290856854716,0.04401532350627137,9
1731,1731,8,3.2473435655253837,217.13337511739147,0.06867415145532779,0
96,96,22,3.386068476977568,3359.394870415708,0.08722161275404104,1
605,605,78,2.6936245572609208,15162.161633725964,0.13940470090872556,9
1068,1068,21,3.2225501770956315,1201.787143339542,0.09038723161545667,9
1102,1102,4,4.410271546635183,14.5411628609117,0.04345786073746786,9
1138,1138,22,3.3028335301062572,2934.406997408517,0.06768782233108349,5
1153,1153,8,3.5188902007083827,40.06503678717524,0.04141009828037158,8
1406,1406,38,2.9043683589138136,6975.906692589691,0.066592176825402,7
874,874,17,3.371310507674144,850.6927527818017,0.06862319350615263,6
1069,1069,27,3.3170011806375443,3346.932094466884,0.06008830939062954,7
1099,1099,4,3.6747343565525386,30.114192185523994,0.05595993268117155,2
1131,1131,14,3.6741440377804016,1772.2821619936801,0.07965969888687241,5
704,704,113,2.730814639905549,39780.88037219478,0.16336204623530104,0
1034,1034,31,3.1818181818181817,7159.655762335217,0.10708426233862234,1
1036,1036,23,3.077331759149941,3411.575550000565,0.07452332950637093,9
1395,1395,16,3.10271546635183,3234.9204744610447,0.07726471851500362,0
716,716,7,3.344155844155844,811.1023152301657,0.04966896448946679,8
852,852,22,3.1233766233766236,9272.145125615127,0.042594249182742676,0
1129,1129,3,3.844746162927981,81.3344042756586,0.029605117416243186,4
1100,1100,13,3.654073199527745,222.88523367512437,0.11729313644531111,6
454,454,60,3.1593860684769774,13283.900817445336,0.3226420426226463,7
332,332,19,3.616883116883117,780.099991657777,0.12990216821110584,7
990,990,20,3.4155844155844157,3073.7794309822016,0.08165688097166751,7
915,915,25,3.2142857142857144,1348.0497133634221,0.09318239577639892,6
674,674,21,3.23258559622196,7731.955232404564,0.07486748289072041,0
1792,1792,22,3.2036599763872493,4373.265089450175,0.03930916999011366,5
871,871,78,2.886068476977568,10855.277337963134,0.056412984200013803,7
577,577,4,0.0,0.0,0.06978261862033724,4
675,675,6,4.219598583234947,146.04157623409822,0.0968167963622275,4
107,107,1,0.0,0.0,0.027861839549650814,0
307,307,20,3.2975206611570247,1965.822724398734,0.0879173784151532,5
388,388,32,3.688311688311688,1616.985324605719,0.18462459022173075,9
563,563,8,3.8388429752066116,1778.284734444122,0.04310481175061247,4
884,884,19,3.2449822904368357,1002.8282191377801,0.08181035616280093,7
927,927,9,4.28866587957497,82.8059720040582,0.09466484273657219,7
992,992,25,3.541912632821724,1954.9922823888128,0.11292551272043991,9
993,993,19,3.4551357733175916,1021.1557273206358,0.041477891384965715,7
1027,1027,1,0.0,0.0,0.027861839549650814,0
1051,1051,10,3.9403778040141675,84.68996750012158,0.1137541880383312,5
1055,1055,1,0.0,0.0,0.027861839549650814,0
1104,1104,6,3.688902007083825,70.55002200362672,0.03818147576424443,7
1107,1107,6,3.731995277449823,357.0201184578082,0.03622990905786014,7
1108,1108,3,0.0,0.0,0.044165013278722624,0
1116,1116,2,0.0,0.0,0.03805175876332368,0
1122,1122,4,0.0,0.0,0.05129528001657185,9
1123,1123,5,4.046044864226682,120.35982456677456,0.031074094874536516,5
1125,1125,2,0.0,0.0,0.04086813015348488,0
1134,1134,1,0.0,0.0,0.027861839549650814,0
1141,1141,2,0.0,0.0,0.03763226090325688,0
1143,1143,1,0.0,0.0,0.027861839549650814,0
1144,1144,2,0.0,0.0,0.03760236261108732,0
1145,1145,2,0.0,0.0,0.028362246246735192,0
1146,1146,5,4.181818181818182,324.1253148718012,0.03317740696225347,0
1147,1147,1,0.0,0.0,0.027861839549650814,0
1148,1148,1,0.0,0.0,0.027861839549650814,0
1149,1149,2,0.0,0.0,0.038890354146019636,2
1150,1150,1,0.0,0.0,0.027861839549650814,0
1151,1151,1,0.0,0.0,0.027861839549650814,0
1152,1152,1,0.0,0.0,0.027861839549650814,0
1156,1156,2,0.0,0.0,0.030548150812070157,0
1157,1157,3,0.0,0.0,0.03257046427592242,6
1276,1276,2,0.0,0.0,0.030279737908844445,0
1353,1353,5,4.454545454545454,51.869328316108124,0.0597186712636363,0
1421,1421,12,3.875442739079103,3228.3245361931195,0.0957635886501034,4
1743,1743,2,0.0,0.0,0.02931464788967384,0
1783,1783,34,2.8890200708382525,12701.190949003729,0.029259849821970014,0
23,23,2,0.0,0.0,0.04313923479186073,4
1018,1018,39,2.9303423848878394,7738.308147387313,0.08280225852576663,0
635,635,13,3.871900826446281,682.0678031806913,0.04242684633555787,0
370,370,9,4.179456906729634,1802.8197078851554,0.04488522458278733,7
195,195,3,0.0,0.0,0.05528199401579485,8
238,238,3,0.0,0.0,0.023035918204926936,8
240,240,1,0.0,0.0,0.014795164070043085,0
241,241,6,0.0,0.0,0.07086003434391398,4
247,247,2,0.0,0.0,0.02019362791131226,0
369,369,1,0.0,0.0,0.014795164070043085,0
921,921,3,4.240850059031877,62.42249526780404,0.014795164070043085,7
1023,1023,14,3.423258559622196,1925.898271959362,0.04089693481130738,5
1200,1200,1,0.0,0.0,0.014795164070043085,0
1278,1278,1,0.0,0.0,0.014795164070043085,0
1408,1408,6,4.025974025974026,311.92640059192865,0.021568565221142918,0
1557,1557,12,3.71900826446281,1854.1657085324234,0.026917421913162393,0
1761,1761,1,0.0,0.0,0.014795164070043085,0
488,488,7,3.290436835891381,947.1134427984327,0.05967424717980098,7
639,639,48,2.7378984651711926,18179.77824961559,0.1044466677662081,7
544,544,25,3.9409681227863045,1338.86933882324,0.14859344146047526,7
486,486,1,0.0,0.0,0.011982812403882135,7
531,531,1,0.0,0.0,0.011982812403882135,7
684,684,1,0.0,0.0,0.011982812403882135,7
820,820,1,0.0,0.0,0.011982812403882135,7
378,378,29,3.1316410861865407,3839.298476960302,0.1901436751272729,4
319,319,22,3.7225501770956315,4914.915743106249,0.13949520524873493,7
94,94,7,4.596221959858323,1388.8980449512978,0.027632445691154802,4
306,306,58,3.4327036599763874,9426.755917445027,0.31817218246082435,9
267,267,6,3.887249114521842,42.29632020650394,0.05267310558433935,7
202,202,3,0.0,0.0,0.04780079075859708,1
1603,1603,21,3.1481700118063753,4114.947015383428,0.08433448991236683,7
269,269,6,4.761511216056671,13.21467470463047,0.06166565238180643,3
196,196,1,0.0,0.0,0.016860281840740725,7
197,197,1,0.0,0.0,0.016860281840740725,7
200,200,1,0.0,0.0,0.016860281840740725,7
203,203,5,3.7131050767414404,201.84337483153797,0.04363202696656298,2
217,217,1,0.0,0.0,0.016860281840740725,7
218,218,1,0.0,0.0,0.016860281840740725,7
453,453,6,3.6706021251475796,1481.4669543969853,0.05690091037283201,6
898,898,6,0.0,0.0,0.05025096042127478,7
1384,1384,9,4.197166469893743,66.46745230199848,0.037625216461729484,7
1747,1747,1,0.0,0.0,0.016860281840740725,7
182,182,3,0.0,0.0,0.045504615155096836,2
599,599,22,2.807556080283353,1417.2172989834662,0.04180001601930799,4
998,998,11,3.1369539551357732,718.0660897942722,0.05701955412423707,8
583,583,29,3.20543093270366,1722.8341750970328,0.10571587109436681,7
237,237,5,3.573789846517119,30.971674607341114,0.05562332037401338,4
183,183,16,3.371900826446281,3872.730632954476,0.0894485724456441,6
503,503,24,2.8919716646989375,1726.6835920113713,0.034539436062036674,6
573,573,22,3.4439197166469895,1578.8693894198968,0.1298043860646921,7
449,449,22,3.522432113341204,1764.2434116224458,0.17344138769680204,4
1083,1083,13,3.2001180637544273,719.5084613595702,0.04839809635474398,6
774,774,18,3.6192443919716646,1761.0436372930699,0.12773266018618976,6
1362,1362,22,3.2550177095631643,4584.525620556139,0.15194062544026452,7
131,131,33,3.227863046044864,6952.598450136771,0.16174595140247244,6
207,207,1,0.0,0.0,0.030891325160399396,6
499,499,2,0.0,0.0,0.05504743655773718,2
575,575,8,0.0,0.0,0.051239737191584554,3
842,842,2,3.488783943329398,200.0578516934873,0.030891325160399396,7
1063,1063,7,3.9817001180637543,131.695458179038,0.06208404575394778,6
1084,1084,1,0.0,0.0,0.030891325160399396,6
1085,1085,1,0.0,0.0,0.030891325160399396,6
1086,1086,1,0.0,0.0,0.030891325160399396,6
210,210,2,0.0,0.0,0.04721605906273147,4
279,279,2,0.0,0.0,0.01852510366992347,6
848,848,6,3.975206611570248,134.59723699531244,0.03018901112048363,7
959,959,4,4.461629279811098,109.00226594516336,0.024135782134269073,7
1363,1363,4,0.0,0.0,0.0351892291009041,2
1717,1717,9,3.7550177095631643,616.6561404916984,0.018285132413935618,7
220,220,46,2.9421487603305785,9757.313790897959,0.1919634186325457,4
770,770,91,2.6334120425029517,7693.327801170014,0.033121206918039416,1
839,839,6,0.0,0.0,0.06558893588126086,8
53,53,66,2.7361275088547816,20825.646961654245,0.0691983615986768,0
1616,1616,21,3.371310507674144,9633.1100091625,0.062406769768612445,6
219,219,9,3.4114521841794567,433.6840002541195,0.028579477129550952,1
787,787,11,3.8612750885478158,3462.2553262713454,0.02661092610763854,6
282,282,23,3.073789846517119,3393.623497519785,0.0584393317512481,4
617,617,73,2.739669421487603,17911.58980833669,0.13749004413961582,9
402,402,25,3.394332939787485,4648.816040621459,0.16873559573322902,9
974,974,15,4.1086186540732,814.8255534429762,0.14065320332565545,2
886,886,10,4.1068476977567885,355.4192036585015,0.11251577624315981,6
1430,1430,3,0.0,0.0,0.05599930279952341,2
967,967,22,3.112160566706021,1893.8714488626943,0.06883036936659116,6
1546,1546,18,3.19185360094451,7175.924201416973,0.046895855387720106,2
1236,1236,80,2.605667060212515,9323.849240229867,0.041024652642944574,7
163,163,19,3.3164108618654073,1689.825814717526,0.10108115254113816,6
964,964,18,2.9309327036599764,3667.767603501954,0.061466920938769494,0
1487,1487,23,3.1204250295159386,3417.68911658054,0.08362850642063002,0
1509,1509,26,3.321133412042503,5881.90817724774,0.04302543753024982,0
357,357,143,2.6493506493506493,43176.71860073976,0.19848481772359422,0
678,678,13,3.4173553719008263,371.8813255477852,0.044025988070405975,4
1006,1006,17,3.333530106257379,1722.542102632776,0.0829593132714083,1
819,819,9,3.7443919716646987,2015.6845297665818,0.07113803104010911,2
1074,1074,4,4.688902007083826,97.58518476815004,0.034556529149013346,0
1209,1209,4,3.4740259740259742,101.55903211956638,0.027208810560737248,0
1295,1295,9,3.259149940968123,239.32644357297295,0.031446283419538555,5
1324,1324,2,0.0,0.0,0.036979231914343325,0
1351,1351,3,0.0,0.0,0.03325743267687312,5
1359,1359,16,3.0306965761511218,1587.2038231518256,0.03305029153603928,8
1376,1376,5,4.203069657615112,30.119486451989488,0.038346925845612036,0
1470,1470,4,0.0,0.0,0.04455253413142716,0
1504,1504,2,4.30814639905549,10.410766106835048,0.027208810560737248,0
1525,1525,2,0.0,0.0,0.036656384914879034,0
1541,1541,3,0.0,0.0,0.04105704322020809,2
1608,1608,7,3.792798110979929,1345.1948895273313,0.0353367965384215,7
1708,1708,1,0.0,0.0,0.027208810560737248,0
1718,1718,1,0.0,0.0,0.027208810560737248,0
350,350,31,3.3506493506493507,2815.9694465996486,0.08195693434383698,9
433,433,2,0.0,0.0,0.01973603146920836,2
1214,1214,15,3.06198347107438,786.2503409937316,0.019511804538513432,7
1294,1294,7,3.812868949232586,184.03592883703973,0.04284906946274447,7
838,838,11,3.42443919716647,744.5834757293483,0.02504902890989573,9
1610,1610,1,0.0,0.0,0.004596619248366848,7
1284,1284,30,3.0283353010625738,3384.161876653149,0.036197932884920514,5
628,628,2,0.0,0.0,0.01728193700412466,7
1502,1502,6,3.8996458087367176,3222.5876865581167,0.011437728177561316,8
1126,1126,6,3.5962219598583234,1300.5278887075474,0.017388760632523398,7
1193,1193,2,0.0,0.0,0.02384096219904556,9
1026,1026,34,3.1517119244391973,6433.529695729572,0.09528166367300306,7
273,273,5,4.620425029515939,23.350044875293865,0.04624545932980485,7
929,929,2,0.0,0.0,0.057259846496218146,4
930,930,2,0.0,0.0,0.057259846496218146,4
