Id,degree,pageranks,eigencentrality,betweenesscentrality
39337,32.000 ,0.000 ,0.001 ,182384.373 
42060,20.000 ,0.000 ,0.001 ,25072.254 
53579,40.000 ,0.000 ,0.010 ,181739.540 
55917,14.000 ,0.000 ,0.000 ,93974.665 
60020,8.000 ,0.000 ,0.000 ,0.000 
60033,22.000 ,0.000 ,0.002 ,13672.509 
61888,58.000 ,0.000 ,0.004 ,201120.695 
70337,40.000 ,0.000 ,0.002 ,65052.160 
71704,14.000 ,0.000 ,0.000 ,6399.184 
87876,56.000 ,0.000 ,0.003 ,173233.381 
88006,20.000 ,0.000 ,0.001 ,896.366 
10200,4.000 ,0.000 ,0.000 ,0.000 
11128,28.000 ,0.000 ,0.001 ,88635.829 
12228,16.000 ,0.000 ,0.001 ,57489.723 
33334,6.000 ,0.000 ,0.000 ,0.000 
37004,10.000 ,0.000 ,0.000 ,5236.888 
61537,12.000 ,0.000 ,0.000 ,310.193 
81783,6.000 ,0.000 ,0.000 ,0.000 
17397,2.000 ,0.000 ,0.000 ,0.000 
47659,2.000 ,0.000 ,0.000 ,0.000 
52739,26.000 ,0.000 ,0.002 ,48714.980 
65461,2.000 ,0.000 ,0.000 ,0.000 
72035,2.000 ,0.000 ,0.000 ,0.000 
73058,4.000 ,0.000 ,0.000 ,0.000 
79685,18.000 ,0.000 ,0.000 ,105653.382 
20162,18.000 ,0.000 ,0.001 ,17910.418 
49853,14.000 ,0.000 ,0.000 ,2895.907 
65011,6.000 ,0.000 ,0.000 ,0.000 
67007,12.000 ,0.000 ,0.000 ,6211.091 
81682,8.000 ,0.000 ,0.000 ,870.456 
334,6.000 ,0.000 ,0.000 ,0.000 
14736,8.000 ,0.000 ,0.000 ,0.000 
18595,8.000 ,0.000 ,0.000 ,0.000 
19895,24.000 ,0.000 ,0.001 ,79469.935 
27929,2.000 ,0.000 ,0.000 ,0.000 
29572,44.000 ,0.000 ,0.001 ,227061.907 
44545,28.000 ,0.000 ,0.001 ,66116.349 
51227,6.000 ,0.000 ,0.000 ,438.423 
55768,30.000 ,0.000 ,0.001 ,36621.688 
57228,10.000 ,0.000 ,0.000 ,1113.963 
81321,2.000 ,0.000 ,0.000 ,0.000 
87633,6.000 ,0.000 ,0.000 ,0.000 
11808,20.000 ,0.000 ,0.001 ,41098.886 
52197,4.000 ,0.000 ,0.000 ,0.000 
4780,8.000 ,0.000 ,0.002 ,0.000 
33927,2.000 ,0.000 ,0.000 ,0.000 
48313,154.000 ,0.000 ,0.029 ,46298.978 
52752,66.000 ,0.000 ,0.003 ,261389.848 
55889,6.000 ,0.000 ,0.001 ,22404.000 
59805,6.000 ,0.000 ,0.001 ,0.000 
74236,6.000 ,0.000 ,0.005 ,0.000 
2786,12.000 ,0.000 ,0.004 ,68503.107 
27662,4.000 ,0.000 ,0.004 ,0.000 
48571,16.000 ,0.000 ,0.000 ,66237.165 
54159,6.000 ,0.000 ,0.000 ,0.000 
75734,48.000 ,0.000 ,0.001 ,130614.760 
1551,2.000 ,0.000 ,0.000 ,0.000 
29209,18.000 ,0.000 ,0.001 ,11171.275 
54110,6.000 ,0.000 ,0.000 ,1492.323 
68533,2.000 ,0.000 ,0.000 ,0.000 
691,28.000 ,0.000 ,0.001 ,35503.242 
999,4.000 ,0.000 ,0.000 ,0.000 
5757,16.000 ,0.000 ,0.000 ,26609.393 
9256,8.000 ,0.000 ,0.000 ,0.000 
12771,18.000 ,0.000 ,0.001 ,1749.836 
15934,12.000 ,0.000 ,0.000 ,166.056 
19532,50.000 ,0.000 ,0.001 ,124388.952 
20941,40.000 ,0.000 ,0.001 ,55445.746 
23193,22.000 ,0.000 ,0.001 ,22661.199 
29650,6.000 ,0.000 ,0.000 ,276.768 
40515,4.000 ,0.000 ,0.000 ,0.000 
42467,6.000 ,0.000 ,0.000 ,1.000 
51482,22.000 ,0.000 ,0.002 ,64215.662 
51926,24.000 ,0.000 ,0.001 ,39406.121 
58049,6.000 ,0.000 ,0.000 ,278.791 
72219,12.000 ,0.000 ,0.000 ,0.000 
72259,16.000 ,0.000 ,0.000 ,4339.063 
75319,14.000 ,0.000 ,0.000 ,990.016 
86261,14.000 ,0.000 ,0.000 ,244.076 
40061,2.000 ,0.000 ,0.000 ,0.000 
66184,4.000 ,0.000 ,0.000 ,0.000 
70732,10.000 ,0.000 ,0.000 ,67206.000 
36533,10.000 ,0.000 ,0.004 ,0.000 
42979,6.000 ,0.000 ,0.001 ,0.000 
43297,12.000 ,0.000 ,0.001 ,1071.778 
47406,18.000 ,0.000 ,0.001 ,75414.521 
48247,12.000 ,0.000 ,0.001 ,25904.653 
54349,62.000 ,0.000 ,0.016 ,71077.687 
60497,52.000 ,0.000 ,0.002 ,273838.719 
63702,48.000 ,0.000 ,0.002 ,167835.771 
65656,44.000 ,0.000 ,0.003 ,78746.256 
78385,18.000 ,0.000 ,0.001 ,9013.256 
84942,6.000 ,0.000 ,0.001 ,0.000 
88675,34.000 ,0.000 ,0.005 ,18422.064 
2751,24.000 ,0.000 ,0.001 ,128952.829 
20795,10.000 ,0.000 ,0.000 ,8004.881 
21152,6.000 ,0.000 ,0.000 ,0.000 
69220,84.000 ,0.000 ,0.019 ,361077.376 
77319,14.000 ,0.000 ,0.001 ,6305.586 
78935,32.000 ,0.000 ,0.001 ,56017.560 
81452,6.000 ,0.000 ,0.000 ,0.000 
82547,4.000 ,0.000 ,0.000 ,0.000 
23066,14.000 ,0.000 ,0.000 ,49321.741 
22977,8.000 ,0.000 ,0.000 ,337.132 
59003,34.000 ,0.000 ,0.002 ,30364.993 
75492,6.000 ,0.000 ,0.000 ,0.000 
84906,18.000 ,0.000 ,0.001 ,14501.682 
10712,6.000 ,0.000 ,0.001 ,0.000 
21219,6.000 ,0.000 ,0.000 ,0.000 
21612,10.000 ,0.000 ,0.004 ,5957.263 
22762,14.000 ,0.000 ,0.004 ,7419.564 
49663,4.000 ,0.000 ,0.000 ,0.000 
58512,2.000 ,0.000 ,0.000 ,0.000 
58794,6.000 ,0.000 ,0.000 ,0.000 
60672,6.000 ,0.000 ,0.000 ,44804.000 
60678,16.000 ,0.000 ,0.001 ,66351.619 
69476,8.000 ,0.000 ,0.000 ,132.201 
6206,28.000 ,0.000 ,0.005 ,21845.758 
38617,12.000 ,0.000 ,0.001 ,257.639 
59096,4.000 ,0.000 ,0.000 ,174.655 
9716,4.000 ,0.000 ,0.003 ,0.000 
20994,12.000 ,0.000 ,0.019 ,5.408 
31115,12.000 ,0.000 ,0.004 ,61886.721 
42959,34.000 ,0.000 ,0.026 ,91215.875 
62378,4.000 ,0.000 ,0.007 ,0.000 
77487,4.000 ,0.000 ,0.003 ,0.000 
10394,6.000 ,0.000 ,0.004 ,0.000 
15813,6.000 ,0.000 ,0.004 ,0.000 
28544,4.000 ,0.000 ,0.004 ,0.000 
46492,4.000 ,0.000 ,0.004 ,0.000 
49298,4.000 ,0.000 ,0.004 ,2179.794 
61330,116.000 ,0.000 ,0.009 ,1430790.304 
62149,4.000 ,0.000 ,0.004 ,0.000 
62481,4.000 ,0.000 ,0.004 ,0.000 
81888,12.000 ,0.000 ,0.004 ,2192.825 
2503,4.000 ,0.000 ,0.000 ,0.000 
21403,112.000 ,0.000 ,0.004 ,239368.316 
27127,14.000 ,0.000 ,0.000 ,10206.555 
67231,4.000 ,0.000 ,0.000 ,0.000 
70656,48.000 ,0.000 ,0.001 ,193280.698 
84289,12.000 ,0.000 ,0.000 ,10355.189 
39422,8.000 ,0.000 ,0.000 ,498.732 
46353,24.000 ,0.000 ,0.001 ,56730.847 
83496,12.000 ,0.000 ,0.000 ,7955.822 
3535,8.000 ,0.000 ,0.000 ,0.000 
4189,8.000 ,0.000 ,0.000 ,0.000 
22401,8.000 ,0.000 ,0.000 ,0.000 
29425,16.000 ,0.000 ,0.000 ,5121.160 
38849,8.000 ,0.000 ,0.000 ,0.000 
53297,20.000 ,0.000 ,0.000 ,9092.804 
76724,6.000 ,0.000 ,0.000 ,942.866 
79869,20.000 ,0.000 ,0.001 ,11455.082 
6010,12.000 ,0.000 ,0.000 ,22404.000 
7282,10.000 ,0.000 ,0.000 ,0.000 
49029,22.000 ,0.000 ,0.001 ,33695.991 
63591,18.000 ,0.000 ,0.000 ,16902.680 
81916,6.000 ,0.000 ,0.000 ,0.000 
1533,10.000 ,0.000 ,0.004 ,0.000 
6544,28.000 ,0.000 ,0.001 ,14287.849 
8175,20.000 ,0.000 ,0.001 ,0.000 
10820,70.000 ,0.000 ,0.002 ,165272.203 
16474,12.000 ,0.000 ,0.001 ,0.000 
24252,22.000 ,0.000 ,0.001 ,49010.458 
30275,12.000 ,0.000 ,0.000 ,0.000 
31855,72.000 ,0.000 ,0.006 ,114766.250 
33336,20.000 ,0.000 ,0.001 ,0.000 
34944,20.000 ,0.000 ,0.001 ,0.000 
36562,6.000 ,0.000 ,0.000 ,0.000 
38760,28.000 ,0.000 ,0.001 ,200.788 
42296,16.000 ,0.000 ,0.001 ,0.222 
42727,36.000 ,0.000 ,0.005 ,161859.160 
45708,18.000 ,0.000 ,0.001 ,55.166 
55664,16.000 ,0.000 ,0.000 ,11340.539 
57137,30.000 ,0.000 ,0.001 ,1888.941 
60605,42.000 ,0.000 ,0.003 ,17811.659 
61105,22.000 ,0.000 ,0.001 ,0.000 
61542,20.000 ,0.000 ,0.001 ,0.000 
62313,52.000 ,0.000 ,0.002 ,10855.990 
64477,80.000 ,0.000 ,0.003 ,65296.268 
69976,28.000 ,0.000 ,0.005 ,7801.883 
70317,72.000 ,0.000 ,0.006 ,114766.250 
70447,70.000 ,0.000 ,0.010 ,224614.304 
70804,90.000 ,0.000 ,0.004 ,118970.305 
75494,20.000 ,0.000 ,0.001 ,0.000 
76824,22.000 ,0.000 ,0.001 ,402.614 
88899,6.000 ,0.000 ,0.000 ,0.000 
42853,42.000 ,0.000 ,0.001 ,68989.185 
60042,26.000 ,0.000 ,0.001 ,19950.058 
2219,22.000 ,0.000 ,0.001 ,34963.314 
31796,6.000 ,0.000 ,0.000 ,0.000 
33575,8.000 ,0.000 ,0.000 ,4971.766 
42361,6.000 ,0.000 ,0.000 ,11329.249 
53132,14.000 ,0.000 ,0.000 ,14668.774 
75067,10.000 ,0.000 ,0.000 ,4014.794 
77092,10.000 ,0.000 ,0.000 ,20.141 
77708,6.000 ,0.000 ,0.000 ,0.000 
78114,12.000 ,0.000 ,0.000 ,7711.148 
78676,32.000 ,0.000 ,0.001 ,164791.251 
79672,10.000 ,0.000 ,0.000 ,67.623 
11421,2.000 ,0.000 ,0.000 ,0.000 
13675,52.000 ,0.000 ,0.001 ,159457.314 
465,26.000 ,0.000 ,0.001 ,41660.322 
5195,34.000 ,0.000 ,0.001 ,89546.648 
7100,30.000 ,0.000 ,0.001 ,90908.069 
9101,10.000 ,0.000 ,0.000 ,286.686 
15233,8.000 ,0.000 ,0.000 ,24.137 
26184,4.000 ,0.000 ,0.000 ,0.000 
31227,6.000 ,0.000 ,0.000 ,0.000 
33112,6.000 ,0.000 ,0.000 ,0.000 
35022,4.000 ,0.000 ,0.000 ,0.000 
37057,18.000 ,0.000 ,0.001 ,4698.717 
56235,16.000 ,0.000 ,0.000 ,5430.073 
57151,6.000 ,0.000 ,0.000 ,0.000 
57153,8.000 ,0.000 ,0.000 ,117.250 
65330,22.000 ,0.000 ,0.001 ,126331.545 
69614,42.000 ,0.000 ,0.002 ,233369.612 
69866,58.000 ,0.000 ,0.003 ,605749.478 
71952,16.000 ,0.000 ,0.000 ,5430.073 
74257,30.000 ,0.000 ,0.001 ,35406.566 
77040,14.000 ,0.000 ,0.000 ,8521.268 
79694,38.000 ,0.000 ,0.001 ,89759.864 
84692,6.000 ,0.000 ,0.000 ,0.000 
88917,28.000 ,0.000 ,0.001 ,228336.417 
16849,14.000 ,0.000 ,0.000 ,32718.583 
22463,2.000 ,0.000 ,0.000 ,0.000 
46662,22.000 ,0.000 ,0.001 ,6376.749 
54813,12.000 ,0.000 ,0.000 ,24726.653 
61000,24.000 ,0.000 ,0.001 ,31308.587 
77474,16.000 ,0.000 ,0.000 ,70380.768 
86225,12.000 ,0.000 ,0.001 ,17995.341 
8268,10.000 ,0.000 ,0.001 ,2596.780 
20996,4.000 ,0.000 ,0.000 ,0.000 
22993,2.000 ,0.000 ,0.000 ,0.000 
38712,60.000 ,0.000 ,0.002 ,151599.574 
46117,24.000 ,0.000 ,0.001 ,153382.281 
47039,10.000 ,0.000 ,0.007 ,1378.938 
51584,10.000 ,0.000 ,0.000 ,89592.000 
58527,30.000 ,0.000 ,0.001 ,12859.237 
59470,8.000 ,0.000 ,0.004 ,21255.723 
75161,28.000 ,0.000 ,0.001 ,66759.227 
78166,54.000 ,0.000 ,0.002 ,258253.783 
27119,4.000 ,0.000 ,0.000 ,22404.000 
46354,2.000 ,0.000 ,0.000 ,0.000 
2973,10.000 ,0.000 ,0.000 ,235.194 
7777,6.000 ,0.000 ,0.000 ,1138.167 
10261,40.000 ,0.000 ,0.001 ,251073.173 
29875,66.000 ,0.000 ,0.005 ,577203.717 
31024,18.000 ,0.000 ,0.001 ,52551.851 
34409,6.000 ,0.000 ,0.000 ,4056.557 
47699,6.000 ,0.000 ,0.000 ,48127.297 
69227,20.000 ,0.000 ,0.001 ,7436.634 
74224,116.000 ,0.000 ,0.036 ,104803.798 
75010,2.000 ,0.000 ,0.000 ,0.000 
79273,2.000 ,0.000 ,0.000 ,0.000 
34755,30.000 ,0.000 ,0.001 ,44943.793 
55796,2.000 ,0.000 ,0.000 ,0.000 
58009,72.000 ,0.000 ,0.003 ,103097.751 
87457,44.000 ,0.000 ,0.002 ,114155.940 
50990,60.000 ,0.000 ,0.024 ,196218.159 
37551,28.000 ,0.000 ,0.001 ,154417.346 
87693,2.000 ,0.000 ,0.000 ,0.000 
87916,36.000 ,0.000 ,0.002 ,151716.522 
510,46.000 ,0.000 ,0.002 ,0.000 
2151,52.000 ,0.000 ,0.002 ,34193.907 
4422,46.000 ,0.000 ,0.002 ,0.000 
11362,46.000 ,0.000 ,0.002 ,0.000 
23316,46.000 ,0.000 ,0.002 ,0.000 
23660,46.000 ,0.000 ,0.002 ,0.000 
24818,52.000 ,0.000 ,0.002 ,12459.621 
25404,46.000 ,0.000 ,0.002 ,0.000 
37005,46.000 ,0.000 ,0.002 ,0.000 
48222,46.000 ,0.000 ,0.002 ,0.000 
56841,46.000 ,0.000 ,0.002 ,0.000 
60745,46.000 ,0.000 ,0.002 ,0.000 
61393,58.000 ,0.000 ,0.002 ,58250.902 
62361,46.000 ,0.000 ,0.002 ,0.000 
68244,46.000 ,0.000 ,0.002 ,0.000 
68245,46.000 ,0.000 ,0.002 ,0.000 
69403,52.000 ,0.000 ,0.002 ,34193.907 
71462,46.000 ,0.000 ,0.002 ,0.000 
82314,46.000 ,0.000 ,0.002 ,0.000 
83026,46.000 ,0.000 ,0.002 ,0.000 
86344,46.000 ,0.000 ,0.002 ,0.000 
88051,46.000 ,0.000 ,0.002 ,0.000 
10358,90.000 ,0.000 ,0.040 ,85902.183 
11659,12.000 ,0.000 ,0.001 ,52082.079 
73670,64.000 ,0.000 ,0.017 ,750.699 
79961,22.000 ,0.000 ,0.002 ,9524.120 
89151,4.000 ,0.000 ,0.002 ,0.000 
8572,36.000 ,0.000 ,0.001 ,1793.808 
10126,12.000 ,0.000 ,0.000 ,0.000 
14065,48.000 ,0.000 ,0.002 ,22283.062 
15992,32.000 ,0.000 ,0.001 ,57513.723 
17151,16.000 ,0.000 ,0.001 ,5189.712 
18613,12.000 ,0.000 ,0.000 ,0.000 
26692,40.000 ,0.000 ,0.002 ,31604.495 
30036,26.000 ,0.000 ,0.001 ,952.406 
31310,56.000 ,0.000 ,0.002 ,55402.409 
37026,46.000 ,0.000 ,0.002 ,8401.841 
44469,50.000 ,0.000 ,0.002 ,23834.421 
45509,38.000 ,0.000 ,0.001 ,350444.369 
50185,30.000 ,0.000 ,0.001 ,13538.759 
51395,50.000 ,0.000 ,0.001 ,85105.395 
56110,62.000 ,0.000 ,0.002 ,207531.109 
61607,16.000 ,0.000 ,0.001 ,1878.468 
17686,48.000 ,0.000 ,0.002 ,126522.549 
17954,30.000 ,0.000 ,0.001 ,33348.766 
24473,6.000 ,0.000 ,0.000 ,23218.380 
31873,16.000 ,0.000 ,0.000 ,0.000 
34458,6.000 ,0.000 ,0.000 ,0.000 
40505,32.000 ,0.000 ,0.001 ,186734.552 
43750,36.000 ,0.000 ,0.001 ,103690.371 
46096,50.000 ,0.000 ,0.002 ,154991.612 
50256,16.000 ,0.000 ,0.000 ,0.000 
51032,54.000 ,0.000 ,0.002 ,172878.304 
58025,16.000 ,0.000 ,0.000 ,22157.157 
71257,2.000 ,0.000 ,0.000 ,0.000 
5593,2.000 ,0.000 ,0.000 ,0.000 
7474,4.000 ,0.000 ,0.000 ,0.000 
28486,10.000 ,0.000 ,0.001 ,304.471 
43265,14.000 ,0.000 ,0.001 ,49583.804 
44581,6.000 ,0.000 ,0.000 ,22404.000 
60478,12.000 ,0.000 ,0.001 ,22600.353 
62272,6.000 ,0.000 ,0.001 ,0.000 
70974,6.000 ,0.000 ,0.001 ,0.000 
71408,4.000 ,0.000 ,0.000 ,0.000 
18256,8.000 ,0.000 ,0.004 ,7656.151 
64923,6.000 ,0.000 ,0.000 ,0.000 
80097,8.000 ,0.000 ,0.000 ,10298.935 
84965,28.000 ,0.000 ,0.001 ,55208.552 
87082,6.000 ,0.000 ,0.000 ,0.000 
50013,2.000 ,0.000 ,0.000 ,0.000 
76154,20.000 ,0.000 ,0.001 ,69069.663 
536,12.000 ,0.000 ,0.000 ,0.000 
1910,12.000 ,0.000 ,0.000 ,0.000 
11485,2.000 ,0.000 ,0.000 ,0.000 
11505,18.000 ,0.000 ,0.000 ,16045.783 
14270,24.000 ,0.000 ,0.001 ,84319.114 
14549,12.000 ,0.000 ,0.000 ,0.000 
21721,42.000 ,0.000 ,0.003 ,321038.254 
32803,4.000 ,0.000 ,0.000 ,0.000 
75541,104.000 ,0.000 ,0.005 ,157235.584 
9238,38.000 ,0.000 ,0.017 ,0.000 
14558,38.000 ,0.000 ,0.017 ,0.000 
17051,84.000 ,0.000 ,0.023 ,4179.684 
21824,38.000 ,0.000 ,0.017 ,0.000 
23437,44.000 ,0.000 ,0.018 ,4421.749 
29171,84.000 ,0.000 ,0.023 ,4179.684 
41133,60.000 ,0.000 ,0.023 ,65200.887 
41835,50.000 ,0.000 ,0.018 ,52856.573 
49141,44.000 ,0.000 ,0.018 ,4421.749 
54428,2.000 ,0.000 ,0.000 ,0.000 
65346,38.000 ,0.000 ,0.017 ,0.000 
38546,18.000 ,0.000 ,0.001 ,232492.354 
39599,26.000 ,0.000 ,0.001 ,118900.953 
57493,28.000 ,0.000 ,0.001 ,116788.427 
27160,26.000 ,0.000 ,0.006 ,8984.302 
31828,8.000 ,0.000 ,0.001 ,0.000 
12682,18.000 ,0.000 ,0.001 ,27100.093 
12726,6.000 ,0.000 ,0.001 ,0.000 
47092,2.000 ,0.000 ,0.000 ,0.000 
65955,36.000 ,0.000 ,0.001 ,230399.027 
73915,2.000 ,0.000 ,0.000 ,0.000 
76813,8.000 ,0.000 ,0.001 ,0.000 
77174,4.000 ,0.000 ,0.000 ,0.000 
62277,6.000 ,0.000 ,0.000 ,15721.807 
7663,2.000 ,0.000 ,0.000 ,0.000 
53345,4.000 ,0.000 ,0.000 ,0.000 
54254,14.000 ,0.000 ,0.000 ,11886.353 
359,16.000 ,0.000 ,0.001 ,29977.869 
8061,78.000 ,0.000 ,0.003 ,39416.542 
22827,50.000 ,0.000 ,0.001 ,188553.294 
43178,4.000 ,0.000 ,0.000 ,0.000 
50231,6.000 ,0.000 ,0.000 ,0.000 
57719,32.000 ,0.000 ,0.001 ,81230.953 
60634,12.000 ,0.000 ,0.001 ,11492.596 
370,84.000 ,0.000 ,0.003 ,6122.230 
6397,84.000 ,0.000 ,0.003 ,6122.230 
7795,84.000 ,0.000 ,0.003 ,6122.230 
8364,84.000 ,0.000 ,0.003 ,6122.230 
13798,62.000 ,0.000 ,0.002 ,0.000 
14708,62.000 ,0.000 ,0.002 ,0.000 
14724,22.000 ,0.000 ,0.001 ,10065.277 
15798,16.000 ,0.000 ,0.001 ,18583.454 
19235,8.000 ,0.000 ,0.000 ,0.000 
20889,62.000 ,0.000 ,0.002 ,0.000 
23823,62.000 ,0.000 ,0.002 ,0.000 
24911,62.000 ,0.000 ,0.002 ,0.000 
31228,62.000 ,0.000 ,0.002 ,0.000 
32067,84.000 ,0.000 ,0.003 ,6122.230 
32754,62.000 ,0.000 ,0.002 ,0.000 
33935,94.000 ,0.000 ,0.004 ,133422.917 
43175,62.000 ,0.000 ,0.002 ,0.000 
49444,62.000 ,0.000 ,0.002 ,0.000 
49567,62.000 ,0.000 ,0.002 ,0.000 
50089,62.000 ,0.000 ,0.002 ,0.000 
55513,62.000 ,0.000 ,0.002 ,0.000 
59566,84.000 ,0.000 ,0.003 ,6122.230 
61374,62.000 ,0.000 ,0.002 ,0.000 
62497,70.000 ,0.000 ,0.003 ,28951.969 
63514,70.000 ,0.000 ,0.003 ,40943.469 
64784,62.000 ,0.000 ,0.002 ,0.000 
67210,62.000 ,0.000 ,0.002 ,0.000 
68054,62.000 ,0.000 ,0.002 ,0.000 
69881,62.000 ,0.000 ,0.002 ,0.000 
71794,62.000 ,0.000 ,0.002 ,0.000 
3934,8.000 ,0.000 ,0.001 ,4192.047 
21546,4.000 ,0.000 ,0.000 ,0.000 
26338,44.000 ,0.000 ,0.002 ,161462.590 
26906,8.000 ,0.000 ,0.000 ,356.620 
44774,2.000 ,0.000 ,0.000 ,0.000 
44824,4.000 ,0.000 ,0.000 ,0.000 
61831,12.000 ,0.000 ,0.000 ,4114.252 
76400,18.000 ,0.000 ,0.001 ,38656.703 
78248,4.000 ,0.000 ,0.000 ,0.000 
80995,4.000 ,0.000 ,0.000 ,0.000 
697,4.000 ,0.000 ,0.000 ,0.000 
11474,4.000 ,0.000 ,0.000 ,0.000 
12284,6.000 ,0.000 ,0.000 ,0.000 
23351,42.000 ,0.000 ,0.001 ,175775.838 
34312,18.000 ,0.000 ,0.000 ,78499.807 
36618,4.000 ,0.000 ,0.000 ,0.000 
49755,36.000 ,0.000 ,0.001 ,178628.403 
59314,8.000 ,0.000 ,0.000 ,692.739 
80325,12.000 ,0.000 ,0.000 ,1382.389 
80795,6.000 ,0.000 ,0.000 ,0.000 
735,10.000 ,0.000 ,0.000 ,8267.359 
17830,18.000 ,0.000 ,0.004 ,31828.559 
18612,30.000 ,0.000 ,0.001 ,171325.836 
38780,10.000 ,0.000 ,0.000 ,5290.680 
66426,16.000 ,0.000 ,0.001 ,48290.514 
31522,22.000 ,0.000 ,0.004 ,5949.745 
50035,22.000 ,0.000 ,0.004 ,60782.860 
73806,6.000 ,0.000 ,0.000 ,0.000 
81652,12.000 ,0.000 ,0.004 ,2993.962 
68062,6.000 ,0.000 ,0.000 ,1436.934 
79826,10.000 ,0.000 ,0.000 ,6558.518 
1151,12.000 ,0.000 ,0.001 ,43495.802 
16587,8.000 ,0.000 ,0.000 ,0.000 
24641,8.000 ,0.000 ,0.000 ,0.000 
27021,2.000 ,0.000 ,0.000 ,0.000 
40651,10.000 ,0.000 ,0.000 ,412.798 
50544,4.000 ,0.000 ,0.000 ,0.000 
52567,16.000 ,0.000 ,0.000 ,37360.540 
59141,8.000 ,0.000 ,0.000 ,0.000 
59232,8.000 ,0.000 ,0.000 ,0.000 
77486,4.000 ,0.000 ,0.000 ,28729.348 
85262,4.000 ,0.000 ,0.000 ,515.143 
69970,20.000 ,0.000 ,0.001 ,18793.818 
23581,22.000 ,0.000 ,0.001 ,16199.210 
43537,20.000 ,0.000 ,0.001 ,7280.821 
82264,30.000 ,0.000 ,0.001 ,44439.344 
6645,28.000 ,0.000 ,0.001 ,103677.523 
32345,18.000 ,0.000 ,0.001 ,27634.427 
58908,16.000 ,0.000 ,0.001 ,25018.126 
74559,4.000 ,0.000 ,0.000 ,0.000 
75677,14.000 ,0.000 ,0.000 ,53703.881 
333,4.000 ,0.000 ,0.000 ,0.000 
7357,10.000 ,0.000 ,0.000 ,45.513 
7451,70.000 ,0.000 ,0.003 ,372974.722 
9595,18.000 ,0.000 ,0.001 ,107912.346 
10070,18.000 ,0.000 ,0.001 ,8105.862 
14689,10.000 ,0.000 ,0.000 ,44806.000 
15936,8.000 ,0.000 ,0.000 ,3740.201 
35064,44.000 ,0.000 ,0.006 ,263202.134 
35081,18.000 ,0.000 ,0.001 ,8353.160 
35590,38.000 ,0.000 ,0.001 ,94241.205 
42627,12.000 ,0.000 ,0.000 ,8218.628 
54724,16.000 ,0.000 ,0.004 ,16499.046 
78577,8.000 ,0.000 ,0.000 ,3358.337 
80544,8.000 ,0.000 ,0.000 ,1808.472 
84282,4.000 ,0.000 ,0.000 ,0.000 
85587,22.000 ,0.000 ,0.001 ,36134.675 
7774,8.000 ,0.000 ,0.004 ,392.418 
10847,20.000 ,0.000 ,0.001 ,57657.233 
14580,20.000 ,0.000 ,0.001 ,14347.396 
18895,10.000 ,0.000 ,0.000 ,0.000 
29992,6.000 ,0.000 ,0.004 ,0.000 
31623,10.000 ,0.000 ,0.000 ,0.000 
55354,46.000 ,0.000 ,0.002 ,186021.424 
66856,14.000 ,0.000 ,0.001 ,13965.924 
17013,42.000 ,0.000 ,0.002 ,0.000 
24586,40.000 ,0.000 ,0.002 ,101507.315 
30082,46.000 ,0.000 ,0.002 ,28421.996 
30916,46.000 ,0.000 ,0.011 ,84058.483 
41576,68.000 ,0.000 ,0.003 ,45575.494 
46825,44.000 ,0.000 ,0.002 ,29737.312 
47584,42.000 ,0.000 ,0.002 ,0.000 
63710,42.000 ,0.000 ,0.002 ,0.000 
71935,48.000 ,0.000 ,0.003 ,6944.212 
72137,42.000 ,0.000 ,0.002 ,0.000 
85598,50.000 ,0.000 ,0.006 ,20292.946 
86176,56.000 ,0.000 ,0.003 ,21463.298 
86744,48.000 ,0.000 ,0.002 ,63436.081 
87080,42.000 ,0.000 ,0.002 ,0.000 
88555,48.000 ,0.000 ,0.003 ,11739.021 
88703,42.000 ,0.000 ,0.002 ,0.000 
29815,4.000 ,0.000 ,0.000 ,22404.000 
56123,2.000 ,0.000 ,0.000 ,0.000 
78117,38.000 ,0.000 ,0.002 ,55872.647 
4585,6.000 ,0.000 ,0.000 ,0.000 
47061,8.000 ,0.000 ,0.002 ,1211.165 
55999,62.000 ,0.000 ,0.002 ,205631.324 
69110,4.000 ,0.000 ,0.000 ,0.000 
81794,26.000 ,0.000 ,0.001 ,84213.959 
13500,10.000 ,0.000 ,0.000 ,0.000 
21813,10.000 ,0.000 ,0.000 ,0.000 
22848,10.000 ,0.000 ,0.000 ,0.000 
53463,6.000 ,0.000 ,0.000 ,0.000 
69109,6.000 ,0.000 ,0.000 ,0.000 
4434,14.000 ,0.000 ,0.000 ,13798.868 
5494,8.000 ,0.000 ,0.000 ,2092.569 
8566,6.000 ,0.000 ,0.000 ,22404.000 
9676,10.000 ,0.000 ,0.000 ,6006.861 
9956,4.000 ,0.000 ,0.000 ,0.000 
14114,2.000 ,0.000 ,0.000 ,0.000 
14731,6.000 ,0.000 ,0.000 ,265.455 
21587,2.000 ,0.000 ,0.000 ,0.000 
25628,8.000 ,0.000 ,0.000 ,5133.947 
32930,10.000 ,0.000 ,0.000 ,10486.549 
46453,26.000 ,0.000 ,0.001 ,271289.983 
73033,86.000 ,0.000 ,0.004 ,515670.121 
79994,6.000 ,0.000 ,0.000 ,5503.701 
80545,2.000 ,0.000 ,0.000 ,0.000 
82873,62.000 ,0.000 ,0.002 ,359871.548 
85635,12.000 ,0.000 ,0.000 ,6560.690 
