Id,Name,degree,pageranks,eigencentrality,betweenesscentrality
3165,76724,6.000 ,0.000 ,0.000 ,942.866 
3166,79869,20.000 ,0.000 ,0.001 ,11455.082 
3167,6010,12.000 ,0.000 ,0.000 ,22404.000 
3168,7282,10.000 ,0.000 ,0.000 ,0.000 
3169,49029,22.000 ,0.000 ,0.001 ,33695.991 
3170,63591,18.000 ,0.000 ,0.000 ,16902.680 
3171,81916,6.000 ,0.000 ,0.000 ,0.000 
3172,1533,10.000 ,0.000 ,0.004 ,0.000 
3173,6544,28.000 ,0.000 ,0.001 ,14287.849 
3174,8175,20.000 ,0.000 ,0.001 ,0.000 
3175,10820,70.000 ,0.000 ,0.002 ,165272.203 
3176,16474,12.000 ,0.000 ,0.001 ,0.000 
3177,24252,22.000 ,0.000 ,0.001 ,49010.458 
3178,30275,12.000 ,0.000 ,0.000 ,0.000 
3179,31855,72.000 ,0.000 ,0.006 ,114766.250 
3180,33336,20.000 ,0.000 ,0.001 ,0.000 
3181,34944,20.000 ,0.000 ,0.001 ,0.000 
3182,36562,6.000 ,0.000 ,0.000 ,0.000 
3183,38760,28.000 ,0.000 ,0.001 ,200.788 
3184,42296,16.000 ,0.000 ,0.001 ,0.222 
3185,42727,36.000 ,0.000 ,0.005 ,161859.160 
3186,45708,18.000 ,0.000 ,0.001 ,55.166 
3187,55664,16.000 ,0.000 ,0.000 ,11340.539 
3188,57137,30.000 ,0.000 ,0.001 ,1888.941 
3189,60605,42.000 ,0.000 ,0.003 ,17811.659 
3190,61105,22.000 ,0.000 ,0.001 ,0.000 
3191,61542,20.000 ,0.000 ,0.001 ,0.000 
3192,62313,52.000 ,0.000 ,0.002 ,10855.990 
3193,64477,80.000 ,0.000 ,0.003 ,65296.268 
3194,69976,28.000 ,0.000 ,0.005 ,7801.883 
3195,70317,72.000 ,0.000 ,0.006 ,114766.250 
3196,70447,70.000 ,0.000 ,0.010 ,224614.304 
3197,70804,90.000 ,0.000 ,0.004 ,118970.305 
3198,75494,20.000 ,0.000 ,0.001 ,0.000 
3199,76824,22.000 ,0.000 ,0.001 ,402.614 
3200,88899,6.000 ,0.000 ,0.000 ,0.000 
3201,42853,42.000 ,0.000 ,0.001 ,68989.185 
3202,60042,26.000 ,0.000 ,0.001 ,19950.058 
3203,2219,22.000 ,0.000 ,0.001 ,34963.314 
3204,31796,6.000 ,0.000 ,0.000 ,0.000 
3205,33575,8.000 ,0.000 ,0.000 ,4971.766 
3206,42361,6.000 ,0.000 ,0.000 ,11329.249 
3207,53132,14.000 ,0.000 ,0.000 ,14668.774 
3208,75067,10.000 ,0.000 ,0.000 ,4014.794 
3209,77092,10.000 ,0.000 ,0.000 ,20.141 
3210,77708,6.000 ,0.000 ,0.000 ,0.000 
3211,78114,12.000 ,0.000 ,0.000 ,7711.148 
3212,78676,32.000 ,0.000 ,0.001 ,164791.251 
3213,79672,10.000 ,0.000 ,0.000 ,67.623 
3214,11421,2.000 ,0.000 ,0.000 ,0.000 
3215,13675,52.000 ,0.000 ,0.001 ,159457.314 
3216,465,26.000 ,0.000 ,0.001 ,41660.322 
3217,5195,34.000 ,0.000 ,0.001 ,89546.648 
3218,7100,30.000 ,0.000 ,0.001 ,90908.069 
3219,9101,10.000 ,0.000 ,0.000 ,286.686 
3220,15233,8.000 ,0.000 ,0.000 ,24.137 
3221,26184,4.000 ,0.000 ,0.000 ,0.000 
3222,31227,6.000 ,0.000 ,0.000 ,0.000 
3223,33112,6.000 ,0.000 ,0.000 ,0.000 
3224,35022,4.000 ,0.000 ,0.000 ,0.000 
3225,37057,18.000 ,0.000 ,0.001 ,4698.717 
3226,56235,16.000 ,0.000 ,0.000 ,5430.073 
3227,57151,6.000 ,0.000 ,0.000 ,0.000 
3228,57153,8.000 ,0.000 ,0.000 ,117.250 
3229,65330,22.000 ,0.000 ,0.001 ,126331.545 
3230,69614,42.000 ,0.000 ,0.002 ,233369.612 
3231,69866,58.000 ,0.000 ,0.003 ,605749.478 
3232,71952,16.000 ,0.000 ,0.000 ,5430.073 
3233,74257,30.000 ,0.000 ,0.001 ,35406.566 
3234,77040,14.000 ,0.000 ,0.000 ,8521.268 
3235,79694,38.000 ,0.000 ,0.001 ,89759.864 
3236,84692,6.000 ,0.000 ,0.000 ,0.000 
3237,88917,28.000 ,0.000 ,0.001 ,228336.417 
3238,16849,14.000 ,0.000 ,0.000 ,32718.583 
3239,22463,2.000 ,0.000 ,0.000 ,0.000 
3240,46662,22.000 ,0.000 ,0.001 ,6376.749 
3241,54813,12.000 ,0.000 ,0.000 ,24726.653 
3242,61000,24.000 ,0.000 ,0.001 ,31308.587 
3243,77474,16.000 ,0.000 ,0.000 ,70380.768 
3244,86225,12.000 ,0.000 ,0.001 ,17995.341 
3245,8268,10.000 ,0.000 ,0.001 ,2596.780 
3246,20996,4.000 ,0.000 ,0.000 ,0.000 
3247,22993,2.000 ,0.000 ,0.000 ,0.000 
3248,38712,60.000 ,0.000 ,0.002 ,151599.574 
3249,46117,24.000 ,0.000 ,0.001 ,153382.281 
3250,47039,10.000 ,0.000 ,0.007 ,1378.938 
3251,51584,10.000 ,0.000 ,0.000 ,89592.000 
3252,58527,30.000 ,0.000 ,0.001 ,12859.237 
3253,59470,8.000 ,0.000 ,0.004 ,21255.723 
3254,75161,28.000 ,0.000 ,0.001 ,66759.227 
3255,78166,54.000 ,0.000 ,0.002 ,258253.783 
3256,27119,4.000 ,0.000 ,0.000 ,22404.000 
3257,46354,2.000 ,0.000 ,0.000 ,0.000 
3258,2973,10.000 ,0.000 ,0.000 ,235.194 
3259,7777,6.000 ,0.000 ,0.000 ,1138.167 
3260,10261,40.000 ,0.000 ,0.001 ,251073.173 
3261,29875,66.000 ,0.000 ,0.005 ,577203.717 
3262,31024,18.000 ,0.000 ,0.001 ,52551.851 
3263,34409,6.000 ,0.000 ,0.000 ,4056.557 
3264,47699,6.000 ,0.000 ,0.000 ,48127.297 
3265,69227,20.000 ,0.000 ,0.001 ,7436.634 
3266,74224,116.000 ,0.000 ,0.036 ,104803.798 
3267,75010,2.000 ,0.000 ,0.000 ,0.000 
3268,79273,2.000 ,0.000 ,0.000 ,0.000 
3269,34755,30.000 ,0.000 ,0.001 ,44943.793 
3270,55796,2.000 ,0.000 ,0.000 ,0.000 
3271,58009,72.000 ,0.000 ,0.003 ,103097.751 
3272,87457,44.000 ,0.000 ,0.002 ,114155.940 
3273,50990,60.000 ,0.000 ,0.024 ,196218.159 
3274,37551,28.000 ,0.000 ,0.001 ,154417.346 
3275,87693,2.000 ,0.000 ,0.000 ,0.000 
3276,87916,36.000 ,0.000 ,0.002 ,151716.522 
3277,510,46.000 ,0.000 ,0.002 ,0.000 
3278,2151,52.000 ,0.000 ,0.002 ,34193.907 
3279,4422,46.000 ,0.000 ,0.002 ,0.000 
3280,11362,46.000 ,0.000 ,0.002 ,0.000 
3281,23316,46.000 ,0.000 ,0.002 ,0.000 
3282,23660,46.000 ,0.000 ,0.002 ,0.000 
3283,24818,52.000 ,0.000 ,0.002 ,12459.621 
3284,25404,46.000 ,0.000 ,0.002 ,0.000 
3285,37005,46.000 ,0.000 ,0.002 ,0.000 
3286,48222,46.000 ,0.000 ,0.002 ,0.000 
3287,56841,46.000 ,0.000 ,0.002 ,0.000 
3288,60745,46.000 ,0.000 ,0.002 ,0.000 
3289,61393,58.000 ,0.000 ,0.002 ,58250.902 
3290,62361,46.000 ,0.000 ,0.002 ,0.000 
3291,68244,46.000 ,0.000 ,0.002 ,0.000 
3292,68245,46.000 ,0.000 ,0.002 ,0.000 
3293,69403,52.000 ,0.000 ,0.002 ,34193.907 
3294,71462,46.000 ,0.000 ,0.002 ,0.000 
3295,82314,46.000 ,0.000 ,0.002 ,0.000 
3296,83026,46.000 ,0.000 ,0.002 ,0.000 
3297,86344,46.000 ,0.000 ,0.002 ,0.000 
3298,88051,46.000 ,0.000 ,0.002 ,0.000 
3299,10358,90.000 ,0.000 ,0.040 ,85902.183 
3300,11659,12.000 ,0.000 ,0.001 ,52082.079 
3301,73670,64.000 ,0.000 ,0.017 ,750.699 
3302,79961,22.000 ,0.000 ,0.002 ,9524.120 
3303,89151,4.000 ,0.000 ,0.002 ,0.000 
3304,8572,36.000 ,0.000 ,0.001 ,1793.808 
3305,10126,12.000 ,0.000 ,0.000 ,0.000 
3306,14065,48.000 ,0.000 ,0.002 ,22283.062 
3307,15992,32.000 ,0.000 ,0.001 ,57513.723 
3308,17151,16.000 ,0.000 ,0.001 ,5189.712 
3309,18613,12.000 ,0.000 ,0.000 ,0.000 
3310,26692,40.000 ,0.000 ,0.002 ,31604.495 
3311,30036,26.000 ,0.000 ,0.001 ,952.406 
3312,31310,56.000 ,0.000 ,0.002 ,55402.409 
3313,37026,46.000 ,0.000 ,0.002 ,8401.841 
3314,44469,50.000 ,0.000 ,0.002 ,23834.421 
3315,45509,38.000 ,0.000 ,0.001 ,350444.369 
3316,50185,30.000 ,0.000 ,0.001 ,13538.759 
3317,51395,50.000 ,0.000 ,0.001 ,85105.395 
3318,56110,62.000 ,0.000 ,0.002 ,207531.109 
3319,61607,16.000 ,0.000 ,0.001 ,1878.468 
3320,17686,48.000 ,0.000 ,0.002 ,126522.549 
3321,17954,30.000 ,0.000 ,0.001 ,33348.766 
3322,24473,6.000 ,0.000 ,0.000 ,23218.380 
3323,31873,16.000 ,0.000 ,0.000 ,0.000 
3324,34458,6.000 ,0.000 ,0.000 ,0.000 
3325,40505,32.000 ,0.000 ,0.001 ,186734.552 
3326,43750,36.000 ,0.000 ,0.001 ,103690.371 
3327,46096,50.000 ,0.000 ,0.002 ,154991.612 
3328,50256,16.000 ,0.000 ,0.000 ,0.000 
3329,51032,54.000 ,0.000 ,0.002 ,172878.304 
3330,58025,16.000 ,0.000 ,0.000 ,22157.157 
3331,71257,2.000 ,0.000 ,0.000 ,0.000 
3332,5593,2.000 ,0.000 ,0.000 ,0.000 
3333,7474,4.000 ,0.000 ,0.000 ,0.000 
3334,28486,10.000 ,0.000 ,0.001 ,304.471 
3335,43265,14.000 ,0.000 ,0.001 ,49583.804 
3336,44581,6.000 ,0.000 ,0.000 ,22404.000 
3337,60478,12.000 ,0.000 ,0.001 ,22600.353 
3338,62272,6.000 ,0.000 ,0.001 ,0.000 
3339,70974,6.000 ,0.000 ,0.001 ,0.000 
3340,71408,4.000 ,0.000 ,0.000 ,0.000 
3341,18256,8.000 ,0.000 ,0.004 ,7656.151 
3342,64923,6.000 ,0.000 ,0.000 ,0.000 
3343,80097,8.000 ,0.000 ,0.000 ,10298.935 
3344,84965,28.000 ,0.000 ,0.001 ,55208.552 
3345,87082,6.000 ,0.000 ,0.000 ,0.000 
3346,50013,2.000 ,0.000 ,0.000 ,0.000 
3347,76154,20.000 ,0.000 ,0.001 ,69069.663 
3348,536,12.000 ,0.000 ,0.000 ,0.000 
3349,1910,12.000 ,0.000 ,0.000 ,0.000 
3350,11485,2.000 ,0.000 ,0.000 ,0.000 
3351,11505,18.000 ,0.000 ,0.000 ,16045.783 
3352,14270,24.000 ,0.000 ,0.001 ,84319.114 
3353,14549,12.000 ,0.000 ,0.000 ,0.000 
3354,21721,42.000 ,0.000 ,0.003 ,321038.254 
3355,32803,4.000 ,0.000 ,0.000 ,0.000 
3356,75541,104.000 ,0.000 ,0.005 ,157235.584 
3357,9238,38.000 ,0.000 ,0.017 ,0.000 
3358,14558,38.000 ,0.000 ,0.017 ,0.000 
3359,17051,84.000 ,0.000 ,0.023 ,4179.684 
3360,21824,38.000 ,0.000 ,0.017 ,0.000 
3361,23437,44.000 ,0.000 ,0.018 ,4421.749 
3362,29171,84.000 ,0.000 ,0.023 ,4179.684 
3363,41133,60.000 ,0.000 ,0.023 ,65200.887 
3364,41835,50.000 ,0.000 ,0.018 ,52856.573 
3365,49141,44.000 ,0.000 ,0.018 ,4421.749 
3366,54428,2.000 ,0.000 ,0.000 ,0.000 
3367,65346,38.000 ,0.000 ,0.017 ,0.000 
3368,38546,18.000 ,0.000 ,0.001 ,232492.354 
3369,39599,26.000 ,0.000 ,0.001 ,118900.953 
3370,57493,28.000 ,0.000 ,0.001 ,116788.427 
3371,27160,26.000 ,0.000 ,0.006 ,8984.302 
3372,31828,8.000 ,0.000 ,0.001 ,0.000 
3373,12682,18.000 ,0.000 ,0.001 ,27100.093 
3374,12726,6.000 ,0.000 ,0.001 ,0.000 
3375,47092,2.000 ,0.000 ,0.000 ,0.000 
3376,65955,36.000 ,0.000 ,0.001 ,230399.027 
3377,73915,2.000 ,0.000 ,0.000 ,0.000 
3378,76813,8.000 ,0.000 ,0.001 ,0.000 
3379,77174,4.000 ,0.000 ,0.000 ,0.000 
3380,62277,6.000 ,0.000 ,0.000 ,15721.807 
3381,7663,2.000 ,0.000 ,0.000 ,0.000 
3382,53345,4.000 ,0.000 ,0.000 ,0.000 
3383,54254,14.000 ,0.000 ,0.000 ,11886.353 
3384,359,16.000 ,0.000 ,0.001 ,29977.869 
3385,8061,78.000 ,0.000 ,0.003 ,39416.542 
3386,22827,50.000 ,0.000 ,0.001 ,188553.294 
3387,43178,4.000 ,0.000 ,0.000 ,0.000 
3388,50231,6.000 ,0.000 ,0.000 ,0.000 
3389,57719,32.000 ,0.000 ,0.001 ,81230.953 
3390,60634,12.000 ,0.000 ,0.001 ,11492.596 
3391,370,84.000 ,0.000 ,0.003 ,6122.230 
3392,6397,84.000 ,0.000 ,0.003 ,6122.230 
3393,7795,84.000 ,0.000 ,0.003 ,6122.230 
3394,8364,84.000 ,0.000 ,0.003 ,6122.230 
3395,13798,62.000 ,0.000 ,0.002 ,0.000 
3396,14708,62.000 ,0.000 ,0.002 ,0.000 
3397,14724,22.000 ,0.000 ,0.001 ,10065.277 
3398,15798,16.000 ,0.000 ,0.001 ,18583.454 
3399,19235,8.000 ,0.000 ,0.000 ,0.000 
3400,20889,62.000 ,0.000 ,0.002 ,0.000 
3401,23823,62.000 ,0.000 ,0.002 ,0.000 
3402,24911,62.000 ,0.000 ,0.002 ,0.000 
3403,31228,62.000 ,0.000 ,0.002 ,0.000 
3404,32067,84.000 ,0.000 ,0.003 ,6122.230 
3405,32754,62.000 ,0.000 ,0.002 ,0.000 
3406,33935,94.000 ,0.000 ,0.004 ,133422.917 
3407,43175,62.000 ,0.000 ,0.002 ,0.000 
3408,49444,62.000 ,0.000 ,0.002 ,0.000 
3409,49567,62.000 ,0.000 ,0.002 ,0.000 
3410,50089,62.000 ,0.000 ,0.002 ,0.000 
3411,55513,62.000 ,0.000 ,0.002 ,0.000 
3412,59566,84.000 ,0.000 ,0.003 ,6122.230 
3413,61374,62.000 ,0.000 ,0.002 ,0.000 
3414,62497,70.000 ,0.000 ,0.003 ,28951.969 
3415,63514,70.000 ,0.000 ,0.003 ,40943.469 
3416,64784,62.000 ,0.000 ,0.002 ,0.000 
3417,67210,62.000 ,0.000 ,0.002 ,0.000 
3418,68054,62.000 ,0.000 ,0.002 ,0.000 
3419,69881,62.000 ,0.000 ,0.002 ,0.000 
3420,71794,62.000 ,0.000 ,0.002 ,0.000 
3421,3934,8.000 ,0.000 ,0.001 ,4192.047 
3422,21546,4.000 ,0.000 ,0.000 ,0.000 
3423,26338,44.000 ,0.000 ,0.002 ,161462.590 
3424,26906,8.000 ,0.000 ,0.000 ,356.620 
3425,44774,2.000 ,0.000 ,0.000 ,0.000 
3426,44824,4.000 ,0.000 ,0.000 ,0.000 
3427,61831,12.000 ,0.000 ,0.000 ,4114.252 
3428,76400,18.000 ,0.000 ,0.001 ,38656.703 
3429,78248,4.000 ,0.000 ,0.000 ,0.000 
3430,80995,4.000 ,0.000 ,0.000 ,0.000 
3431,697,4.000 ,0.000 ,0.000 ,0.000 
3432,11474,4.000 ,0.000 ,0.000 ,0.000 
3433,12284,6.000 ,0.000 ,0.000 ,0.000 
3434,23351,42.000 ,0.000 ,0.001 ,175775.838 
3435,34312,18.000 ,0.000 ,0.000 ,78499.807 
3436,36618,4.000 ,0.000 ,0.000 ,0.000 
3437,49755,36.000 ,0.000 ,0.001 ,178628.403 
3438,59314,8.000 ,0.000 ,0.000 ,692.739 
3439,80325,12.000 ,0.000 ,0.000 ,1382.389 
3440,80795,6.000 ,0.000 ,0.000 ,0.000 
3441,735,10.000 ,0.000 ,0.000 ,8267.359 
3442,17830,18.000 ,0.000 ,0.004 ,31828.559 
3443,18612,30.000 ,0.000 ,0.001 ,171325.836 
3444,38780,10.000 ,0.000 ,0.000 ,5290.680 
3445,66426,16.000 ,0.000 ,0.001 ,48290.514 
3446,31522,22.000 ,0.000 ,0.004 ,5949.745 
3447,50035,22.000 ,0.000 ,0.004 ,60782.860 
3448,73806,6.000 ,0.000 ,0.000 ,0.000 
3449,81652,12.000 ,0.000 ,0.004 ,2993.962 
3450,68062,6.000 ,0.000 ,0.000 ,1436.934 
3451,79826,10.000 ,0.000 ,0.000 ,6558.518 
3452,1151,12.000 ,0.000 ,0.001 ,43495.802 
3453,16587,8.000 ,0.000 ,0.000 ,0.000 
3454,24641,8.000 ,0.000 ,0.000 ,0.000 
3455,27021,2.000 ,0.000 ,0.000 ,0.000 
3456,40651,10.000 ,0.000 ,0.000 ,412.798 
3457,50544,4.000 ,0.000 ,0.000 ,0.000 
3458,52567,16.000 ,0.000 ,0.000 ,37360.540 
3459,59141,8.000 ,0.000 ,0.000 ,0.000 
3460,59232,8.000 ,0.000 ,0.000 ,0.000 
3461,77486,4.000 ,0.000 ,0.000 ,28729.348 
3462,85262,4.000 ,0.000 ,0.000 ,515.143 
3463,69970,20.000 ,0.000 ,0.001 ,18793.818 
3464,23581,22.000 ,0.000 ,0.001 ,16199.210 
3465,43537,20.000 ,0.000 ,0.001 ,7280.821 
3466,82264,30.000 ,0.000 ,0.001 ,44439.344 
3467,6645,28.000 ,0.000 ,0.001 ,103677.523 
3468,32345,18.000 ,0.000 ,0.001 ,27634.427 
3469,58908,16.000 ,0.000 ,0.001 ,25018.126 
3470,74559,4.000 ,0.000 ,0.000 ,0.000 
3471,75677,14.000 ,0.000 ,0.000 ,53703.881 
3472,333,4.000 ,0.000 ,0.000 ,0.000 
3473,7357,10.000 ,0.000 ,0.000 ,45.513 
3474,7451,70.000 ,0.000 ,0.003 ,372974.722 
3475,9595,18.000 ,0.000 ,0.001 ,107912.346 
3476,10070,18.000 ,0.000 ,0.001 ,8105.862 
3477,14689,10.000 ,0.000 ,0.000 ,44806.000 
3478,15936,8.000 ,0.000 ,0.000 ,3740.201 
3479,35064,44.000 ,0.000 ,0.006 ,263202.134 
3480,35081,18.000 ,0.000 ,0.001 ,8353.160 
3481,35590,38.000 ,0.000 ,0.001 ,94241.205 
3482,42627,12.000 ,0.000 ,0.000 ,8218.628 
3483,54724,16.000 ,0.000 ,0.004 ,16499.046 
3484,78577,8.000 ,0.000 ,0.000 ,3358.337 
3485,80544,8.000 ,0.000 ,0.000 ,1808.472 
3486,84282,4.000 ,0.000 ,0.000 ,0.000 
3487,85587,22.000 ,0.000 ,0.001 ,36134.675 
3488,7774,8.000 ,0.000 ,0.004 ,392.418 
3489,10847,20.000 ,0.000 ,0.001 ,57657.233 
3490,14580,20.000 ,0.000 ,0.001 ,14347.396 
3491,18895,10.000 ,0.000 ,0.000 ,0.000 
3492,29992,6.000 ,0.000 ,0.004 ,0.000 
3493,31623,10.000 ,0.000 ,0.000 ,0.000 
3494,55354,46.000 ,0.000 ,0.002 ,186021.424 
3495,66856,14.000 ,0.000 ,0.001 ,13965.924 
3496,17013,42.000 ,0.000 ,0.002 ,0.000 
3497,24586,40.000 ,0.000 ,0.002 ,101507.315 
3498,30082,46.000 ,0.000 ,0.002 ,28421.996 
3499,30916,46.000 ,0.000 ,0.011 ,84058.483 
3500,41576,68.000 ,0.000 ,0.003 ,45575.494 
3501,46825,44.000 ,0.000 ,0.002 ,29737.312 
3502,47584,42.000 ,0.000 ,0.002 ,0.000 
3503,63710,42.000 ,0.000 ,0.002 ,0.000 
3504,71935,48.000 ,0.000 ,0.003 ,6944.212 
3505,72137,42.000 ,0.000 ,0.002 ,0.000 
3506,85598,50.000 ,0.000 ,0.006 ,20292.946 
3507,86176,56.000 ,0.000 ,0.003 ,21463.298 
3508,86744,48.000 ,0.000 ,0.002 ,63436.081 
3509,87080,42.000 ,0.000 ,0.002 ,0.000 
3510,88555,48.000 ,0.000 ,0.003 ,11739.021 
3511,88703,42.000 ,0.000 ,0.002 ,0.000 
3512,29815,4.000 ,0.000 ,0.000 ,22404.000 
3513,56123,2.000 ,0.000 ,0.000 ,0.000 
3514,78117,38.000 ,0.000 ,0.002 ,55872.647 
3515,4585,6.000 ,0.000 ,0.000 ,0.000 
3516,47061,8.000 ,0.000 ,0.002 ,1211.165 
3517,55999,62.000 ,0.000 ,0.002 ,205631.324 
3518,69110,4.000 ,0.000 ,0.000 ,0.000 
3519,81794,26.000 ,0.000 ,0.001 ,84213.959 
3520,13500,10.000 ,0.000 ,0.000 ,0.000 
3521,21813,10.000 ,0.000 ,0.000 ,0.000 
3522,22848,10.000 ,0.000 ,0.000 ,0.000 
3523,53463,6.000 ,0.000 ,0.000 ,0.000 
3524,69109,6.000 ,0.000 ,0.000 ,0.000 
3525,4434,14.000 ,0.000 ,0.000 ,13798.868 
3526,5494,8.000 ,0.000 ,0.000 ,2092.569 
3527,8566,6.000 ,0.000 ,0.000 ,22404.000 
3528,9676,10.000 ,0.000 ,0.000 ,6006.861 
3529,9956,4.000 ,0.000 ,0.000 ,0.000 
3530,14114,2.000 ,0.000 ,0.000 ,0.000 
3531,14731,6.000 ,0.000 ,0.000 ,265.455 
3532,21587,2.000 ,0.000 ,0.000 ,0.000 
3533,25628,8.000 ,0.000 ,0.000 ,5133.947 
3534,32930,10.000 ,0.000 ,0.000 ,10486.549 
3535,46453,26.000 ,0.000 ,0.001 ,271289.983 
3536,73033,86.000 ,0.000 ,0.004 ,515670.121 
3537,79994,6.000 ,0.000 ,0.000 ,5503.701 
3538,80545,2.000 ,0.000 ,0.000 ,0.000 
3539,82873,62.000 ,0.000 ,0.002 ,359871.548 
3540,85635,12.000 ,0.000 ,0.000 ,6560.690 
3541,87030,18.000 ,0.000 ,0.004 ,66597.682 
3542,87263,2.000 ,0.000 ,0.000 ,0.000 
3543,14325,8.000 ,0.000 ,0.003 ,0.000 
3544,31286,8.000 ,0.000 ,0.003 ,0.000 
3545,60157,16.000 ,0.000 ,0.010 ,359.100 
3546,78572,16.000 ,0.000 ,0.003 ,4539.130 
3547,49139,2.000 ,0.000 ,0.000 ,0.000 
3548,79667,14.000 ,0.000 ,0.001 ,5535.663 
3549,45357,20.000 ,0.000 ,0.003 ,16255.511 
3550,2329,8.000 ,0.000 ,0.000 ,1539.804 
3551,11045,36.000 ,0.000 ,0.001 ,192946.334 
3552,25961,32.000 ,0.000 ,0.001 ,139489.156 
3553,29236,2.000 ,0.000 ,0.000 ,0.000 
3554,50548,4.000 ,0.000 ,0.000 ,0.000 
3555,660,22.000 ,0.000 ,0.001 ,157315.804 
3556,2817,88.000 ,0.000 ,0.005 ,526.115 
3557,2818,68.000 ,0.000 ,0.004 ,0.000 
3558,2891,92.000 ,0.000 ,0.005 ,660.035 
3559,8021,68.000 ,0.000 ,0.004 ,0.000 
3560,8668,68.000 ,0.000 ,0.004 ,0.000 
3561,10293,92.000 ,0.000 ,0.005 ,660.035 
3562,13407,68.000 ,0.000 ,0.004 ,0.000 
3563,13843,96.000 ,0.000 ,0.005 ,50502.725 
3564,14005,114.000 ,0.000 ,0.005 ,226591.603 
3565,14022,76.000 ,0.000 ,0.004 ,18170.471 
3566,16825,80.000 ,0.000 ,0.004 ,174.860 
3567,17608,92.000 ,0.000 ,0.005 ,660.035 
3568,19410,88.000 ,0.000 ,0.005 ,526.115 
3569,21069,92.000 ,0.000 ,0.005 ,660.035 
3570,21131,92.000 ,0.000 ,0.005 ,660.035 
3571,27029,88.000 ,0.000 ,0.005 ,526.115 
3572,28160,92.000 ,0.000 ,0.005 ,660.035 
3573,30906,68.000 ,0.000 ,0.004 ,0.000 
3574,33123,92.000 ,0.000 ,0.005 ,660.035 
3575,34863,92.000 ,0.000 ,0.005 ,660.035 
3576,46147,142.000 ,0.000 ,0.008 ,791656.161 
3577,46657,92.000 ,0.000 ,0.005 ,660.035 
3578,46713,68.000 ,0.000 ,0.004 ,0.000 
3579,48129,80.000 ,0.000 ,0.004 ,174.860 
3580,48946,92.000 ,0.000 ,0.005 ,660.035 
3581,50365,92.000 ,0.000 ,0.005 ,660.035 
3582,51267,92.000 ,0.000 ,0.005 ,660.035 
3583,51697,80.000 ,0.000 ,0.004 ,174.860 
3584,65306,92.000 ,0.000 ,0.005 ,660.035 
3585,68955,92.000 ,0.000 ,0.005 ,660.035 
3586,70408,68.000 ,0.000 ,0.004 ,0.000 
3587,76712,92.000 ,0.000 ,0.005 ,660.035 
3588,78434,80.000 ,0.000 ,0.004 ,174.860 
3589,81626,92.000 ,0.000 ,0.005 ,660.035 
3590,82173,92.000 ,0.000 ,0.005 ,660.035 
3591,83138,80.000 ,0.000 ,0.004 ,174.860 
3592,83360,80.000 ,0.000 ,0.004 ,174.860 
3593,84786,92.000 ,0.000 ,0.005 ,660.035 
3594,84828,68.000 ,0.000 ,0.004 ,0.000 
3595,85711,92.000 ,0.000 ,0.005 ,660.035 
3596,86041,92.000 ,0.000 ,0.005 ,660.035 
3597,27741,14.000 ,0.000 ,0.004 ,29955.428 
3598,7861,4.000 ,0.000 ,0.000 ,0.000 
3599,39465,8.000 ,0.000 ,0.000 ,2599.265 
3600,42372,10.000 ,0.000 ,0.005 ,156.426 
3601,61361,14.000 ,0.000 ,0.000 ,2141.338 
3602,70407,34.000 ,0.000 ,0.022 ,32331.502 
3603,72586,8.000 ,0.000 ,0.000 ,3276.251 
3604,77213,8.000 ,0.000 ,0.001 ,296.465 
3605,78595,16.000 ,0.000 ,0.011 ,1394.028 
3606,7978,8.000 ,0.000 ,0.000 ,0.000 
3607,15262,18.000 ,0.000 ,0.008 ,69353.832 
3608,41268,8.000 ,0.000 ,0.000 ,0.000 
3609,46990,8.000 ,0.000 ,0.000 ,0.000 
3610,12923,32.000 ,0.000 ,0.005 ,68629.903 
3611,28708,42.000 ,0.000 ,0.002 ,153716.815 
3612,42283,12.000 ,0.000 ,0.000 ,2858.663 
3613,54506,26.000 ,0.000 ,0.001 ,36796.759 
3614,56502,10.000 ,0.000 ,0.002 ,759.640 
3615,80527,8.000 ,0.000 ,0.000 ,0.000 
3616,8694,4.000 ,0.000 ,0.000 ,0.000 
3617,9346,4.000 ,0.000 ,0.000 ,0.000 
3618,29187,20.000 ,0.000 ,0.001 ,20628.007 
3619,40059,14.000 ,0.000 ,0.001 ,42871.445 
3620,48378,6.000 ,0.000 ,0.000 ,0.000 
3621,61562,12.000 ,0.000 ,0.001 ,4580.967 
3622,77275,18.000 ,0.000 ,0.001 ,98463.096 
3623,85972,4.000 ,0.000 ,0.000 ,0.000 
3624,2725,30.000 ,0.000 ,0.004 ,30722.506 
3625,3234,16.000 ,0.000 ,0.001 ,14474.630 
3626,20492,4.000 ,0.000 ,0.000 ,0.000 
3627,23230,10.000 ,0.000 ,0.000 ,335.443 
3628,23289,72.000 ,0.000 ,0.003 ,129665.157 
3629,29754,6.000 ,0.000 ,0.000 ,0.000 
3630,29773,12.000 ,0.000 ,0.000 ,15428.028 
3631,31957,2.000 ,0.000 ,0.000 ,0.000 
3632,33115,4.000 ,0.000 ,0.000 ,0.000 
3633,33763,12.000 ,0.000 ,0.000 ,793.420 
3634,35958,6.000 ,0.000 ,0.000 ,0.000 
3635,36575,6.000 ,0.000 ,0.000 ,1240.661 
3636,36820,38.000 ,0.000 ,0.002 ,87221.174 
3637,38569,20.000 ,0.000 ,0.005 ,54812.580 
